row_id,dataset,molecule_index,component_split,heavy_atoms,molformer_tokens,within_limit
CHEMBL2971_Ki:904,CHEMBL2971_Ki,904,isolated,44,80,True
CHEMBL2971_Ki:905,CHEMBL2971_Ki,905,isolated,45,78,True
CHEMBL2971_Ki:906,CHEMBL2971_Ki,906,isolated,43,72,True
CHEMBL2971_Ki:907,CHEMBL2971_Ki,907,isolated,46,82,True
CHEMBL2971_Ki:908,CHEMBL2971_Ki,908,isolated,43,77,True
CHEMBL2971_Ki:909,CHEMBL2971_Ki,909,isolated,42,71,True
CHEMBL2971_Ki:910,CHEMBL2971_Ki,910,isolated,46,81,True
CHEMBL2971_Ki:911,CHEMBL2971_Ki,911,isolated,40,67,True
CHEMBL2971_Ki:912,CHEMBL2971_Ki,912,isolated,41,72,True
CHEMBL2971_Ki:913,CHEMBL2971_Ki,913,isolated,44,73,True
CHEMBL2971_Ki:914,CHEMBL2971_Ki,914,isolated,44,75,True
CHEMBL2971_Ki:915,CHEMBL2971_Ki,915,isolated,39,66,True
CHEMBL2971_Ki:916,CHEMBL2971_Ki,916,isolated,44,74,True
CHEMBL2971_Ki:917,CHEMBL2971_Ki,917,isolated,43,77,True
CHEMBL2971_Ki:918,CHEMBL2971_Ki,918,isolated,44,75,True
CHEMBL2971_Ki:919,CHEMBL2971_Ki,919,isolated,45,81,True
CHEMBL2971_Ki:920,CHEMBL2971_Ki,920,isolated,44,77,True
CHEMBL2971_Ki:921,CHEMBL2971_Ki,921,isolated,40,66,True
CHEMBL2971_Ki:922,CHEMBL2971_Ki,922,isolated,47,79,True
CHEMBL2971_Ki:923,CHEMBL2971_Ki,923,isolated,41,71,True
CHEMBL2971_Ki:924,CHEMBL2971_Ki,924,isolated,45,75,True
CHEMBL2971_Ki:925,CHEMBL2971_Ki,925,isolated,43,73,True
CHEMBL2971_Ki:926,CHEMBL2971_Ki,926,isolated,46,76,True
CHEMBL2971_Ki:927,CHEMBL2971_Ki,927,isolated,44,73,True
CHEMBL2971_Ki:928,CHEMBL2971_Ki,928,isolated,43,76,True
CHEMBL2971_Ki:929,CHEMBL2971_Ki,929,isolated,45,74,True
CHEMBL2971_Ki:930,CHEMBL2971_Ki,930,isolated,42,72,True
CHEMBL2971_Ki:931,CHEMBL2971_Ki,931,isolated,45,79,True
CHEMBL2971_Ki:932,CHEMBL2971_Ki,932,isolated,43,76,True
CHEMBL2971_Ki:933,CHEMBL2971_Ki,933,isolated,44,76,True
CHEMBL2971_Ki:934,CHEMBL2971_Ki,934,isolated,45,81,True
CHEMBL2971_Ki:935,CHEMBL2971_Ki,935,isolated,44,78,True
CHEMBL2971_Ki:936,CHEMBL2971_Ki,936,isolated,45,81,True
CHEMBL2971_Ki:937,CHEMBL2971_Ki,937,isolated,44,78,True
CHEMBL2971_Ki:938,CHEMBL2971_Ki,938,isolated,26,49,True
CHEMBL2971_Ki:939,CHEMBL2971_Ki,939,isolated,24,42,True
CHEMBL2971_Ki:940,CHEMBL2971_Ki,940,calibration,24,42,True
CHEMBL2971_Ki:941,CHEMBL2971_Ki,941,isolated,23,41,True
CHEMBL2971_Ki:942,CHEMBL2971_Ki,942,calibration,23,41,True
CHEMBL2971_Ki:943,CHEMBL2971_Ki,943,isolated,24,44,True
CHEMBL2971_Ki:944,CHEMBL2971_Ki,944,isolated,24,44,True
CHEMBL2971_Ki:945,CHEMBL2971_Ki,945,calibration,23,41,True
CHEMBL2971_Ki:946,CHEMBL2971_Ki,946,calibration,23,41,True
CHEMBL2971_Ki:947,CHEMBL2971_Ki,947,calibration,23,41,True
CHEMBL2971_Ki:948,CHEMBL2971_Ki,948,calibration,23,41,True
CHEMBL2971_Ki:949,CHEMBL2971_Ki,949,calibration,23,41,True
CHEMBL2971_Ki:950,CHEMBL2971_Ki,950,calibration,23,41,True
CHEMBL2971_Ki:951,CHEMBL2971_Ki,951,isolated,24,39,True
CHEMBL2971_Ki:952,CHEMBL2971_Ki,952,train,25,42,True
CHEMBL2971_Ki:953,CHEMBL2971_Ki,953,train,25,42,True
CHEMBL2971_Ki:954,CHEMBL2971_Ki,954,isolated,26,43,True
CHEMBL2971_Ki:955,CHEMBL2971_Ki,955,isolated,26,44,True
CHEMBL2971_Ki:956,CHEMBL2971_Ki,956,isolated,26,43,True
CHEMBL2971_Ki:957,CHEMBL2971_Ki,957,isolated,27,46,True
CHEMBL2971_Ki:958,CHEMBL2971_Ki,958,isolated,29,48,True
CHEMBL2971_Ki:959,CHEMBL2971_Ki,959,isolated,30,49,True
CHEMBL2971_Ki:960,CHEMBL2971_Ki,960,isolated,31,52,True
CHEMBL2971_Ki:961,CHEMBL2971_Ki,961,isolated,34,57,True
CHEMBL2971_Ki:962,CHEMBL2971_Ki,962,isolated,33,54,True
CHEMBL2971_Ki:963,CHEMBL2971_Ki,963,train,25,42,True
CHEMBL2971_Ki:964,CHEMBL2971_Ki,964,train,28,49,True
CHEMBL2971_Ki:965,CHEMBL2971_Ki,965,train,28,49,True
CHEMBL2971_Ki:966,CHEMBL2971_Ki,966,isolated,27,47,True
CHEMBL2971_Ki:967,CHEMBL2971_Ki,967,isolated,27,49,True
CHEMBL2971_Ki:968,CHEMBL2971_Ki,968,isolated,28,48,True
CHEMBL2971_Ki:969,CHEMBL2971_Ki,969,isolated,29,53,True
CHEMBL2971_Ki:970,CHEMBL2971_Ki,970,isolated,35,57,True
CHEMBL2971_Ki:971,CHEMBL2971_Ki,971,isolated,33,62,True
CHEMBL2971_Ki:972,CHEMBL2971_Ki,972,train,20,36,True
CHEMBL2971_Ki:973,CHEMBL2971_Ki,973,isolated,20,36,True
CHEMBL2971_Ki:974,CHEMBL2971_Ki,974,train,20,36,True
CHEMBL2971_Ki:975,CHEMBL2971_Ki,975,isolated,26,45,True
CHEMBL3979_EC50:0,CHEMBL3979_EC50,0,isolated,30,54,True
CHEMBL3979_EC50:1,CHEMBL3979_EC50,1,isolated,30,54,True
CHEMBL3979_EC50:2,CHEMBL3979_EC50,2,test,28,49,True
CHEMBL3979_EC50:3,CHEMBL3979_EC50,3,test,30,54,True
CHEMBL3979_EC50:4,CHEMBL3979_EC50,4,test,30,54,True
CHEMBL3979_EC50:5,CHEMBL3979_EC50,5,calibration,32,54,True
CHEMBL3979_EC50:6,CHEMBL3979_EC50,6,train,28,50,True
CHEMBL3979_EC50:7,CHEMBL3979_EC50,7,test,28,49,True
CHEMBL3979_EC50:8,CHEMBL3979_EC50,8,test,30,54,True
CHEMBL3979_EC50:9,CHEMBL3979_EC50,9,isolated,27,47,True
CHEMBL3979_EC50:10,CHEMBL3979_EC50,10,test,28,49,True
CHEMBL3979_EC50:11,CHEMBL3979_EC50,11,isolated,33,57,True
CHEMBL3979_EC50:12,CHEMBL3979_EC50,12,calibration,28,48,True
CHEMBL3979_EC50:13,CHEMBL3979_EC50,13,calibration,33,59,True
CHEMBL3979_EC50:14,CHEMBL3979_EC50,14,calibration,29,51,True
CHEMBL3979_EC50:15,CHEMBL3979_EC50,15,calibration,29,51,True
CHEMBL3979_EC50:16,CHEMBL3979_EC50,16,calibration,30,54,True
CHEMBL3979_EC50:17,CHEMBL3979_EC50,17,calibration,30,52,True
CHEMBL3979_EC50:18,CHEMBL3979_EC50,18,isolated,29,51,True
CHEMBL3979_EC50:19,CHEMBL3979_EC50,19,calibration,29,51,True
CHEMBL3979_EC50:20,CHEMBL3979_EC50,20,calibration,32,58,True
CHEMBL3979_EC50:21,CHEMBL3979_EC50,21,calibration,31,55,True
CHEMBL3979_EC50:22,CHEMBL3979_EC50,22,calibration,29,51,True
CHEMBL3979_EC50:23,CHEMBL3979_EC50,23,isolated,29,49,True
CHEMBL3979_EC50:24,CHEMBL3979_EC50,24,calibration,33,59,True
CHEMBL3979_EC50:25,CHEMBL3979_EC50,25,calibration,30,52,True
CHEMBL3979_EC50:26,CHEMBL3979_EC50,26,calibration,29,51,True
CHEMBL3979_EC50:27,CHEMBL3979_EC50,27,isolated,32,58,True
CHEMBL3979_EC50:28,CHEMBL3979_EC50,28,isolated,34,56,True
CHEMBL3979_EC50:29,CHEMBL3979_EC50,29,isolated,44,80,True
CHEMBL3979_EC50:30,CHEMBL3979_EC50,30,isolated,44,79,True
CHEMBL3979_EC50:31,CHEMBL3979_EC50,31,isolated,43,76,True
CHEMBL3979_EC50:32,CHEMBL3979_EC50,32,isolated,47,88,True
CHEMBL3979_EC50:33,CHEMBL3979_EC50,33,isolated,45,83,True
CHEMBL3979_EC50:34,CHEMBL3979_EC50,34,isolated,46,82,True
CHEMBL3979_EC50:35,CHEMBL3979_EC50,35,isolated,40,68,True
CHEMBL3979_EC50:36,CHEMBL3979_EC50,36,isolated,42,70,True
CHEMBL3979_EC50:37,CHEMBL3979_EC50,37,isolated,30,48,True
CHEMBL3979_EC50:38,CHEMBL3979_EC50,38,isolated,32,54,True
CHEMBL3979_EC50:39,CHEMBL3979_EC50,39,isolated,32,54,True
CHEMBL3979_EC50:40,CHEMBL3979_EC50,40,isolated,34,56,True
CHEMBL3979_EC50:41,CHEMBL3979_EC50,41,isolated,33,55,True
CHEMBL3979_EC50:42,CHEMBL3979_EC50,42,isolated,37,55,True
CHEMBL3979_EC50:43,CHEMBL3979_EC50,43,isolated,34,58,True
CHEMBL3979_EC50:44,CHEMBL3979_EC50,44,isolated,38,64,True
CHEMBL3979_EC50:45,CHEMBL3979_EC50,45,test,34,54,True
CHEMBL3979_EC50:46,CHEMBL3979_EC50,46,isolated,30,53,True
CHEMBL3979_EC50:47,CHEMBL3979_EC50,47,isolated,31,51,True
CHEMBL3979_EC50:48,CHEMBL3979_EC50,48,isolated,28,46,True
CHEMBL3979_EC50:49,CHEMBL3979_EC50,49,test,34,54,True
CHEMBL3979_EC50:50,CHEMBL3979_EC50,50,isolated,28,48,True
CHEMBL3979_EC50:51,CHEMBL3979_EC50,51,test,34,57,True
CHEMBL3979_EC50:52,CHEMBL3979_EC50,52,test,35,58,True
CHEMBL3979_EC50:53,CHEMBL3979_EC50,53,test,35,55,True
CHEMBL3979_EC50:54,CHEMBL3979_EC50,54,isolated,29,47,True
CHEMBL3979_EC50:55,CHEMBL3979_EC50,55,isolated,29,49,True
CHEMBL3979_EC50:56,CHEMBL3979_EC50,56,test,35,57,True
CHEMBL3979_EC50:57,CHEMBL3979_EC50,57,test,37,61,True
CHEMBL3979_EC50:58,CHEMBL3979_EC50,58,isolated,28,48,True
CHEMBL3979_EC50:59,CHEMBL3979_EC50,59,isolated,19,26,True
CHEMBL3979_EC50:60,CHEMBL3979_EC50,60,isolated,36,60,True
CHEMBL3979_EC50:61,CHEMBL3979_EC50,61,isolated,30,50,True
CHEMBL3979_EC50:62,CHEMBL3979_EC50,62,test,37,61,True
CHEMBL3979_EC50:63,CHEMBL3979_EC50,63,test,34,54,True
CHEMBL3979_EC50:64,CHEMBL3979_EC50,64,isolated,30,50,True
CHEMBL3979_EC50:65,CHEMBL3979_EC50,65,isolated,34,54,True
CHEMBL3979_EC50:66,CHEMBL3979_EC50,66,isolated,30,48,True
CHEMBL3979_EC50:67,CHEMBL3979_EC50,67,test,33,53,True
CHEMBL3979_EC50:68,CHEMBL3979_EC50,68,isolated,29,49,True
CHEMBL3979_EC50:69,CHEMBL3979_EC50,69,isolated,35,57,True
CHEMBL3979_EC50:70,CHEMBL3979_EC50,70,isolated,43,74,True
CHEMBL3979_EC50:71,CHEMBL3979_EC50,71,isolated,42,73,True
CHEMBL3979_EC50:72,CHEMBL3979_EC50,72,isolated,39,66,True
CHEMBL3979_EC50:73,CHEMBL3979_EC50,73,isolated,37,59,True
CHEMBL3979_EC50:74,CHEMBL3979_EC50,74,isolated,33,57,True
CHEMBL3979_EC50:75,CHEMBL3979_EC50,75,isolated,32,56,True
CHEMBL3979_EC50:76,CHEMBL3979_EC50,76,isolated,34,62,True
CHEMBL3979_EC50:77,CHEMBL3979_EC50,77,isolated,32,54,True
CHEMBL3979_EC50:78,CHEMBL3979_EC50,78,isolated,46,78,True
CHEMBL3979_EC50:79,CHEMBL3979_EC50,79,isolated,31,51,True
CHEMBL3979_EC50:80,CHEMBL3979_EC50,80,isolated,32,53,True
CHEMBL3979_EC50:81,CHEMBL3979_EC50,81,isolated,30,47,True
CHEMBL3979_EC50:82,CHEMBL3979_EC50,82,isolated,30,47,True
CHEMBL3979_EC50:83,CHEMBL3979_EC50,83,isolated,29,47,True
CHEMBL3979_EC50:84,CHEMBL3979_EC50,84,isolated,30,48,True
CHEMBL3979_EC50:85,CHEMBL3979_EC50,85,train,30,55,True
CHEMBL3979_EC50:86,CHEMBL3979_EC50,86,train,29,51,True
CHEMBL3979_EC50:87,CHEMBL3979_EC50,87,train,29,51,True
CHEMBL3979_EC50:88,CHEMBL3979_EC50,88,train,30,52,True
CHEMBL3979_EC50:89,CHEMBL3979_EC50,89,train,30,52,True
CHEMBL3979_EC50:90,CHEMBL3979_EC50,90,train,29,51,True
CHEMBL3979_EC50:91,CHEMBL3979_EC50,91,train,29,51,True
CHEMBL3979_EC50:92,CHEMBL3979_EC50,92,train,27,49,True
CHEMBL3979_EC50:93,CHEMBL3979_EC50,93,train,30,52,True
CHEMBL3979_EC50:94,CHEMBL3979_EC50,94,train,28,50,True
CHEMBL3979_EC50:95,CHEMBL3979_EC50,95,isolated,40,68,True
CHEMBL3979_EC50:96,CHEMBL3979_EC50,96,isolated,27,46,True
CHEMBL3979_EC50:97,CHEMBL3979_EC50,97,isolated,48,84,True
CHEMBL3979_EC50:98,CHEMBL3979_EC50,98,isolated,54,95,True
CHEMBL3979_EC50:99,CHEMBL3979_EC50,99,isolated,25,41,True
CHEMBL3979_EC50:100,CHEMBL3979_EC50,100,isolated,26,47,True
CHEMBL3979_EC50:101,CHEMBL3979_EC50,101,train,33,56,True
CHEMBL3979_EC50:102,CHEMBL3979_EC50,102,train,34,55,True
CHEMBL3979_EC50:103,CHEMBL3979_EC50,103,train,34,57,True
CHEMBL3979_EC50:104,CHEMBL3979_EC50,104,isolated,34,57,True
CHEMBL3979_EC50:105,CHEMBL3979_EC50,105,train,35,58,True
CHEMBL3979_EC50:106,CHEMBL3979_EC50,106,isolated,36,58,True
CHEMBL3979_EC50:107,CHEMBL3979_EC50,107,train,36,56,True
CHEMBL3979_EC50:108,CHEMBL3979_EC50,108,isolated,36,58,True
CHEMBL3979_EC50:109,CHEMBL3979_EC50,109,isolated,30,45,True
CHEMBL3979_EC50:110,CHEMBL3979_EC50,110,isolated,32,52,True
CHEMBL3979_EC50:111,CHEMBL3979_EC50,111,isolated,36,62,True
CHEMBL3979_EC50:112,CHEMBL3979_EC50,112,train,36,56,True
CHEMBL3979_EC50:113,CHEMBL3979_EC50,113,isolated,36,56,True
CHEMBL3979_EC50:114,CHEMBL3979_EC50,114,train,36,56,True
CHEMBL3979_EC50:115,CHEMBL3979_EC50,115,isolated,30,56,True
CHEMBL3979_EC50:116,CHEMBL3979_EC50,116,test,30,56,True
CHEMBL3979_EC50:117,CHEMBL3979_EC50,117,isolated,30,56,True
CHEMBL3979_EC50:118,CHEMBL3979_EC50,118,test,30,54,True
CHEMBL3979_EC50:119,CHEMBL3979_EC50,119,isolated,33,55,True
CHEMBL3979_EC50:120,CHEMBL3979_EC50,120,isolated,36,56,True
CHEMBL3979_EC50:121,CHEMBL3979_EC50,121,isolated,36,58,True
CHEMBL3979_EC50:122,CHEMBL3979_EC50,122,isolated,36,58,True
CHEMBL3979_EC50:123,CHEMBL3979_EC50,123,isolated,36,58,True
CHEMBL3979_EC50:124,CHEMBL3979_EC50,124,isolated,39,63,True
CHEMBL3979_EC50:125,CHEMBL3979_EC50,125,isolated,39,63,True
CHEMBL3979_EC50:126,CHEMBL3979_EC50,126,isolated,33,54,True
CHEMBL3979_EC50:127,CHEMBL3979_EC50,127,isolated,31,52,True
CHEMBL3979_EC50:128,CHEMBL3979_EC50,128,train,40,73,True
CHEMBL3979_EC50:129,CHEMBL3979_EC50,129,train,42,75,True
CHEMBL3979_EC50:130,CHEMBL3979_EC50,130,isolated,36,63,True
CHEMBL3979_EC50:131,CHEMBL3979_EC50,131,train,40,73,True
CHEMBL3979_EC50:132,CHEMBL3979_EC50,132,train,42,75,True
CHEMBL3979_EC50:133,CHEMBL3979_EC50,133,isolated,36,63,True
CHEMBL3979_EC50:134,CHEMBL3979_EC50,134,isolated,42,74,True
CHEMBL3979_EC50:135,CHEMBL3979_EC50,135,isolated,37,68,True
CHEMBL3979_EC50:136,CHEMBL3979_EC50,136,isolated,38,69,True
CHEMBL3979_EC50:137,CHEMBL3979_EC50,137,isolated,41,74,True
CHEMBL3979_EC50:138,CHEMBL3979_EC50,138,train,40,73,True
CHEMBL3979_EC50:139,CHEMBL3979_EC50,139,train,42,75,True
CHEMBL3979_EC50:140,CHEMBL3979_EC50,140,isolated,34,59,True
CHEMBL3979_EC50:141,CHEMBL3979_EC50,141,isolated,38,67,True
CHEMBL3979_EC50:142,CHEMBL3979_EC50,142,isolated,36,63,True
CHEMBL3979_EC50:143,CHEMBL3979_EC50,143,isolated,39,74,True
CHEMBL3979_EC50:144,CHEMBL3979_EC50,144,isolated,39,74,True
CHEMBL3979_EC50:145,CHEMBL3979_EC50,145,train,40,73,True
CHEMBL3979_EC50:146,CHEMBL3979_EC50,146,isolated,40,73,True
CHEMBL3979_EC50:147,CHEMBL3979_EC50,147,train,40,73,True
CHEMBL3979_EC50:148,CHEMBL3979_EC50,148,isolated,32,53,True
CHEMBL3979_EC50:149,CHEMBL3979_EC50,149,isolated,41,78,True
CHEMBL3979_EC50:150,CHEMBL3979_EC50,150,isolated,39,72,True
CHEMBL3979_EC50:151,CHEMBL3979_EC50,151,isolated,33,58,True
CHEMBL3979_EC50:152,CHEMBL3979_EC50,152,train,35,60,True
CHEMBL3979_EC50:153,CHEMBL3979_EC50,153,train,36,64,True
CHEMBL3979_EC50:154,CHEMBL3979_EC50,154,isolated,37,66,True
CHEMBL3979_EC50:155,CHEMBL3979_EC50,155,isolated,31,52,True
CHEMBL3979_EC50:156,CHEMBL3979_EC50,156,calibration,32,53,True
CHEMBL3979_EC50:157,CHEMBL3979_EC50,157,calibration,33,56,True
CHEMBL3979_EC50:158,CHEMBL3979_EC50,158,calibration,34,59,True
CHEMBL3979_EC50:159,CHEMBL3979_EC50,159,isolated,33,58,True
CHEMBL3979_EC50:160,CHEMBL3979_EC50,160,calibration,35,61,True
CHEMBL3979_EC50:161,CHEMBL3979_EC50,161,isolated,36,62,True
CHEMBL3979_EC50:162,CHEMBL3979_EC50,162,isolated,37,63,True
CHEMBL3979_EC50:163,CHEMBL3979_EC50,163,calibration,35,58,True
CHEMBL3979_EC50:164,CHEMBL3979_EC50,164,calibration,36,62,True
CHEMBL3979_EC50:165,CHEMBL3979_EC50,165,train,32,50,True
CHEMBL3979_EC50:166,CHEMBL3979_EC50,166,isolated,31,51,True
CHEMBL3979_EC50:167,CHEMBL3979_EC50,167,isolated,31,51,True
CHEMBL3979_EC50:168,CHEMBL3979_EC50,168,isolated,31,53,True
CHEMBL3979_EC50:169,CHEMBL3979_EC50,169,isolated,34,60,True
CHEMBL3979_EC50:170,CHEMBL3979_EC50,170,isolated,32,54,True
CHEMBL3979_EC50:171,CHEMBL3979_EC50,171,isolated,33,57,True
CHEMBL3979_EC50:172,CHEMBL3979_EC50,172,isolated,32,56,True
CHEMBL3979_EC50:173,CHEMBL3979_EC50,173,isolated,32,56,True
CHEMBL3979_EC50:174,CHEMBL3979_EC50,174,isolated,34,58,True
CHEMBL3979_EC50:175,CHEMBL3979_EC50,175,isolated,32,56,True
CHEMBL3979_EC50:176,CHEMBL3979_EC50,176,isolated,35,61,True
CHEMBL3979_EC50:177,CHEMBL3979_EC50,177,isolated,35,63,True
CHEMBL3979_EC50:178,CHEMBL3979_EC50,178,isolated,35,63,True
CHEMBL3979_EC50:179,CHEMBL3979_EC50,179,isolated,30,50,True
CHEMBL3979_EC50:180,CHEMBL3979_EC50,180,isolated,30,49,True
CHEMBL3979_EC50:181,CHEMBL3979_EC50,181,test,30,49,True
CHEMBL3979_EC50:182,CHEMBL3979_EC50,182,isolated,31,50,True
CHEMBL3979_EC50:183,CHEMBL3979_EC50,183,test,30,47,True
CHEMBL3979_EC50:184,CHEMBL3979_EC50,184,isolated,30,48,True
CHEMBL3979_EC50:185,CHEMBL3979_EC50,185,isolated,26,42,True
CHEMBL3979_EC50:186,CHEMBL3979_EC50,186,isolated,26,37,True
CHEMBL3979_EC50:187,CHEMBL3979_EC50,187,isolated,30,48,True
CHEMBL3979_EC50:188,CHEMBL3979_EC50,188,isolated,34,58,True
CHEMBL3979_EC50:189,CHEMBL3979_EC50,189,isolated,33,50,True
CHEMBL3979_EC50:190,CHEMBL3979_EC50,190,isolated,32,51,True
CHEMBL3979_EC50:191,CHEMBL3979_EC50,191,isolated,35,58,True
CHEMBL3979_EC50:192,CHEMBL3979_EC50,192,isolated,35,56,True
CHEMBL3979_EC50:193,CHEMBL3979_EC50,193,isolated,36,57,True
CHEMBL3979_EC50:194,CHEMBL3979_EC50,194,isolated,32,49,True
CHEMBL3979_EC50:195,CHEMBL3979_EC50,195,train,33,54,True
CHEMBL3979_EC50:196,CHEMBL3979_EC50,196,train,33,54,True
CHEMBL3979_EC50:197,CHEMBL3979_EC50,197,isolated,36,58,True
CHEMBL3979_EC50:198,CHEMBL3979_EC50,198,isolated,35,59,True
CHEMBL3979_EC50:199,CHEMBL3979_EC50,199,isolated,35,61,True
CHEMBL3979_EC50:200,CHEMBL3979_EC50,200,isolated,41,69,True
CHEMBL3979_EC50:201,CHEMBL3979_EC50,201,isolated,41,69,True
CHEMBL3979_EC50:202,CHEMBL3979_EC50,202,isolated,39,63,True
CHEMBL3979_EC50:203,CHEMBL3979_EC50,203,isolated,39,67,True
CHEMBL3979_EC50:204,CHEMBL3979_EC50,204,calibration,36,60,True
CHEMBL3979_EC50:205,CHEMBL3979_EC50,205,isolated,36,60,True
CHEMBL3979_EC50:206,CHEMBL3979_EC50,206,calibration,34,58,True
CHEMBL3979_EC50:207,CHEMBL3979_EC50,207,calibration,32,55,True
CHEMBL3979_EC50:208,CHEMBL3979_EC50,208,isolated,37,61,True
CHEMBL3979_EC50:209,CHEMBL3979_EC50,209,calibration,36,60,True
CHEMBL3979_EC50:210,CHEMBL3979_EC50,210,calibration,35,59,True
CHEMBL3979_EC50:211,CHEMBL3979_EC50,211,isolated,37,61,True
CHEMBL3979_EC50:212,CHEMBL3979_EC50,212,calibration,35,59,True
CHEMBL3979_EC50:213,CHEMBL3979_EC50,213,isolated,42,70,True
CHEMBL3979_EC50:214,CHEMBL3979_EC50,214,isolated,36,60,True
CHEMBL3979_EC50:215,CHEMBL3979_EC50,215,calibration,31,57,True
CHEMBL3979_EC50:216,CHEMBL3979_EC50,216,train,30,52,True
CHEMBL3979_EC50:217,CHEMBL3979_EC50,217,isolated,36,69,True
CHEMBL3979_EC50:218,CHEMBL3979_EC50,218,isolated,24,46,True
CHEMBL3979_EC50:219,CHEMBL3979_EC50,219,isolated,33,60,True
CHEMBL3979_EC50:220,CHEMBL3979_EC50,220,isolated,30,55,True
CHEMBL3979_EC50:221,CHEMBL3979_EC50,221,calibration,34,63,True
CHEMBL3979_EC50:222,CHEMBL3979_EC50,222,calibration,33,62,True
CHEMBL3979_EC50:223,CHEMBL3979_EC50,223,calibration,32,58,True
CHEMBL3979_EC50:224,CHEMBL3979_EC50,224,test,28,43,True
CHEMBL3979_EC50:225,CHEMBL3979_EC50,225,isolated,28,44,True
CHEMBL3979_EC50:226,CHEMBL3979_EC50,226,isolated,28,45,True
CHEMBL3979_EC50:227,CHEMBL3979_EC50,227,isolated,27,42,True
CHEMBL3979_EC50:228,CHEMBL3979_EC50,228,isolated,34,51,True
CHEMBL3979_EC50:229,CHEMBL3979_EC50,229,test,29,45,True
CHEMBL3979_EC50:230,CHEMBL3979_EC50,230,isolated,31,50,True
CHEMBL3979_EC50:231,CHEMBL3979_EC50,231,isolated,27,40,True
CHEMBL3979_EC50:232,CHEMBL3979_EC50,232,train,26,43,True
CHEMBL3979_EC50:233,CHEMBL3979_EC50,233,train,26,41,True
CHEMBL3979_EC50:234,CHEMBL3979_EC50,234,train,26,41,True
CHEMBL3979_EC50:235,CHEMBL3979_EC50,235,test,25,40,True
CHEMBL3979_EC50:236,CHEMBL3979_EC50,236,calibration,30,48,True
CHEMBL3979_EC50:237,CHEMBL3979_EC50,237,isolated,26,42,True
CHEMBL3979_EC50:238,CHEMBL3979_EC50,238,train,27,42,True
CHEMBL3979_EC50:239,CHEMBL3979_EC50,239,train,26,41,True
CHEMBL3979_EC50:240,CHEMBL3979_EC50,240,isolated,29,48,True
CHEMBL3979_EC50:241,CHEMBL3979_EC50,241,isolated,28,47,True
CHEMBL3979_EC50:242,CHEMBL3979_EC50,242,train,26,41,True
CHEMBL3979_EC50:243,CHEMBL3979_EC50,243,isolated,34,58,True
CHEMBL3979_EC50:244,CHEMBL3979_EC50,244,isolated,31,51,True
CHEMBL3979_EC50:245,CHEMBL3979_EC50,245,isolated,34,56,True
CHEMBL3979_EC50:246,CHEMBL3979_EC50,246,calibration,30,48,True
CHEMBL3979_EC50:247,CHEMBL3979_EC50,247,isolated,32,50,True
CHEMBL3979_EC50:248,CHEMBL3979_EC50,248,calibration,30,48,True
CHEMBL3979_EC50:249,CHEMBL3979_EC50,249,train,33,53,True
CHEMBL3979_EC50:250,CHEMBL3979_EC50,250,calibration,29,47,True
CHEMBL3979_EC50:251,CHEMBL3979_EC50,251,calibration,29,47,True
CHEMBL3979_EC50:252,CHEMBL3979_EC50,252,isolated,34,58,True
CHEMBL3979_EC50:253,CHEMBL3979_EC50,253,calibration,30,48,True
CHEMBL3979_EC50:254,CHEMBL3979_EC50,254,isolated,33,54,True
CHEMBL3979_EC50:255,CHEMBL3979_EC50,255,calibration,29,47,True
CHEMBL3979_EC50:256,CHEMBL3979_EC50,256,isolated,35,57,True
CHEMBL3979_EC50:257,CHEMBL3979_EC50,257,train,32,54,True
CHEMBL3979_EC50:258,CHEMBL3979_EC50,258,isolated,33,55,True
CHEMBL3979_EC50:259,CHEMBL3979_EC50,259,test,31,51,True
CHEMBL3979_EC50:260,CHEMBL3979_EC50,260,isolated,35,59,True
CHEMBL3979_EC50:261,CHEMBL3979_EC50,261,isolated,36,60,True
CHEMBL3979_EC50:262,CHEMBL3979_EC50,262,isolated,36,60,True
CHEMBL3979_EC50:263,CHEMBL3979_EC50,263,isolated,33,55,True
CHEMBL3979_EC50:264,CHEMBL3979_EC50,264,isolated,34,54,True
CHEMBL3979_EC50:265,CHEMBL3979_EC50,265,isolated,31,51,True
CHEMBL3979_EC50:266,CHEMBL3979_EC50,266,isolated,32,52,True
CHEMBL3979_EC50:267,CHEMBL3979_EC50,267,isolated,31,49,True
CHEMBL3979_EC50:268,CHEMBL3979_EC50,268,isolated,32,50,True
CHEMBL3979_EC50:269,CHEMBL3979_EC50,269,test,33,56,True
CHEMBL3979_EC50:270,CHEMBL3979_EC50,270,train,37,64,True
CHEMBL3979_EC50:271,CHEMBL3979_EC50,271,train,38,65,True
CHEMBL3979_EC50:272,CHEMBL3979_EC50,272,train,35,60,True
CHEMBL3979_EC50:273,CHEMBL3979_EC50,273,isolated,36,61,True
CHEMBL3979_EC50:274,CHEMBL3979_EC50,274,test,33,56,True
CHEMBL3979_EC50:275,CHEMBL3979_EC50,275,isolated,35,55,True
CHEMBL3979_EC50:276,CHEMBL3979_EC50,276,isolated,35,57,True
CHEMBL3979_EC50:277,CHEMBL3979_EC50,277,isolated,36,56,True
CHEMBL3979_EC50:278,CHEMBL3979_EC50,278,isolated,35,57,True
CHEMBL3979_EC50:279,CHEMBL3979_EC50,279,isolated,36,58,True
