row_id,canonical_smiles,unimol_2d_fallback
mutant:65049,COc1ccc2c3c1O[C@H]1[C@]4(OC)CC[C@@]5(C[C@@H]4CNCC=Cc4cccc(Cl)c4)[C@@H](C2)N(C)CC[C@]315,True
mutant:65050,COc1ccc2c3c1O[C@H]1[C@]4(OC)CC[C@@]5(C[C@@H]4CNCCC=Cc4ccc(Cl)cc4)[C@@H](C2)N(C)CC[C@]315,True
mutant:65051,COc1ccc2c3c1O[C@H]1[C@]4(OC)CC[C@@]5(C[C@@H]4CNCCC=Cc4ccccc4C)[C@@H](C2)N(C)CC[C@]315,True
mutant:65052,COc1ccc2c3c1O[C@H]1[C@]4(OC)CC[C@@]5(C[C@@H]4CNCCCC=Cc4ccc([N+](=O)[O-])cc4)[C@@H](C2)N(C)CC[C@]315,True
mutant:65053,COc1ccc2c3c1O[C@H]1[C@]4(OC)CC[C@@]5(C[C@@H]4CNCCCNc4ccc(Cl)cc4)[C@@H](C2)N(C)CC[C@]315,True
mutant:65054,COc1ccc2c3c1O[C@H]1[C@]4(OC)CC[C@@]5(C[C@@H]4CNCCS(=O)(=O)c4ccc(Cl)cc4)[C@@H](C2)N(C)CC[C@]315,True
mutant:65055,COc1ccc2c3c1O[C@H]1[C@]4(OC)CC[C@@]5(C[C@@H]4CNCN=C(N)Cc4ccc(Cl)cc4)[C@@H](C2)N(C)CC[C@]315,True
mutant:65056,COc1ccc2c3c1O[C@H]1[C@]4(OC)CC[C@@]5(C[C@@H]4CNS(=O)(=O)C=Cc4ccc(Cl)cc4)[C@@H](C2)N(C)CC[C@]315,True
mutant:65057,COc1ccc2c3c1O[C@H]1[C@]4(OC)CC[C@@]5(C[C@@H]4CNS(=O)(=O)C=Cc4ccc([N+](=O)[O-])cc4)[C@@H](C2)N(C)CC[C@]315,True
mutant:65058,COc1ccc2c3c1O[C@H]1[C@]4(OC)CC[C@@]5(C[C@@H]4COC(=O)C(=O)/C=C/c4ccc([N+](=O)[O-])cc4)[C@@H](C2)N(C)CC[C@]315,True
mutant:65059,COc1ccc2c3c1O[C@H]1[C@]4(OC)CC[C@@]5(C[C@@H]4NC(=S)NC/C=C/c4ccc(Cl)cc4)[C@@H](C2)N(C)CC[C@]315,True
mutant:65060,COc1ccc2c3c1O[C@H]1[C@]4(OC)CC[C@@]5(C[C@@H]4NCCNC(=O)/C=C/c4ccccc4C)[C@@H](C2)N(C)CC[C@]315,True
mutant:65061,COc1ccc2c3c1O[C@H]1[C@]4(OC)CC[C@@]5(C[C@@H]4OC(=S)NC(=O)/C=C/c4ccc([N+](=O)[O-])cc4)[C@@H](C2)N(C)CC[C@]315,True
mutant:65062,COc1ccc2c3c1O[C@H]1[C@]4(OC)CC[C@@]5(C[C@@H]4OC(=S)NC/C=C/c4ccc(Cl)cc4)[C@@H](C2)N(C)CC[C@]315,True
mutant:65063,COc1ccc2c3c1O[C@H]1[C@]4(OC)CC[C@@]5(C[C@@H]4OCCNC(=O)/C=C/c4ccc([N+](=O)[O-])cc4)[C@@H](C2)N(C)CC[C@]315,True
mutant:65064,COc1ccc2c3c1O[C@H]1[C@]4(OC)CC[C@@]5(C[C@@H]4S(=O)(=O)NC(=O)/C=C/c4ccccc4C)[C@@H](C2)N(C)CC[C@]315,True
mutant:65065,COc1ccc2c3c1O[C@H]1[C@]4(OC)CC[C@@]5(C[C@@H]4S(=O)(=O)NC/C=C/c4ccc(Cl)cc4)[C@@H](C2)N(C)CC[C@]315,True
mutant:65066,COc1ccc2c3c1O[C@H]1[C@]4(OC5CC5)CC[C@@]5(C[C@@H]4CNC(=O)/C=C/c4ccc([N+](=O)[O-])cc4)[C@@H](C2)N(C)CC[C@]315,True
mutant:65067,COc1ccc2c3c1O[C@H]1[C@]4(OC5CC5)CC[C@@]5(C[C@@H]4CNC/C=C/c4ccc(Cl)cc4)[C@@H](C2)N(C)CC[C@]315,True
mutant:65068,COc1ccc2c3c1O[C@H]1[C@]4(OCCN)CC[C@@]5(C[C@@H]4CNC(=O)/C=C/c4ccc([N+](=O)[O-])cc4)[C@@H](C2)N(C)CC[C@]315,True
mutant:65069,COc1ccc2c3c1O[C@H]1[C@]4(OCCO)CC[C@@]5(C[C@@H]4CNC/C=C/c4ccc(Cl)cc4)[C@@H](C2)N(C)CC[C@]315,True
mutant:65070,COc1ccc2c3c1O[C@H]1[C@]4(OCF)CC[C@@]5(C[C@@H]4CNC(=O)/C=C/c4ccccc4C)[C@@H](C2)N(C)CC[C@]315,True
mutant:66431,COc1ccccc1C=CC(=O)NC[C@H]1C[C@@]23CC[C@@]1(OC)[C@@H]1Oc4c(OC)ccc5c4[C@@]12CCN(C)[C@@H]3C5,True
mutant:66444,COc1ccccc1CC=CC(=O)NC[C@H]1C[C@@]23CC[C@@]1(OC)[C@@H]1Oc4c(OC)ccc5c4[C@@]12CCN(C)[C@@H]3C5,True
mutant:70005,C[C@@H]1[C@@H]2Cc3ccc(O)cc3[C@]1(C)CCN2C(=O)CCN(C)C,True
mutant:70082,C[C@@]12C[C@@H](C(=O)O)[C@](C(=O)O)(O1)[C@@H]1C(=O)N(c3ccc(C#N)c(C(F)(F)F)c3)C(=O)[C@@H]12,True
mutant:70083,C[C@@]12C[C@@H](C(=O)O)[C@](C(N)=O)(O1)[C@@H]1C(=O)N(c3ccc(C#N)c(C(F)(F)F)c3)C(=O)[C@@H]12,True
mutant:70084,C[C@@]12C[C@@H](C(=O)O)[C@](Cl)(O1)[C@@H]1C(=O)N(c3ccc(C#N)c(C(F)(F)F)c3)C(=O)[C@@H]12,True
mutant:70085,C[C@@]12C[C@@H](NS(C)(=O)=O)[C@](CN)(O1)[C@@H]1C(=O)N(c3ccc(C#N)c(C(F)(F)F)c3)C(=O)[C@@H]12,True
mutant:70086,C[C@@]12C[C@@H](NS(C)(=O)=O)[C@](Cl)(O1)[C@@H]1C(=O)N(c3ccc(C#N)c(C(F)(F)F)c3)C(=O)[C@@H]12,True
mutant:71214,C[C@]12O[C@@](C(N)=O)(C[C@H]1C(=O)O)[C@H]1C(=O)N(c3ccc(C#N)c(C(F)(F)F)c3)C(=O)[C@H]12,True
mutant:71215,C[C@]12O[C@@](C(N)=O)(C[C@H]1NS(C)(=O)=O)[C@H]1C(=O)N(c3ccc(C#N)c(C(F)(F)F)c3)C(=O)[C@H]12,True
mutant:71216,C[C@]12O[C@@](C)(C[C@H]1C(=O)C1CC1)[C@H]1C(=O)N(c3ccc(C#N)c(C(F)(F)F)c3)C(=O)[C@H]12,True
mutant:71217,C[C@]12O[C@@](C)(C[C@H]1C(=O)NS(C)(=O)=O)[C@H]1C(=O)N(c3ccc(C#N)c(C(F)(F)F)c3)C(=O)[C@H]12,True
mutant:71218,C[C@]12O[C@@](C)(C[C@H]1C(=O)O)[C@H]1C(=O)N(c3cc(C#N)cc(C(F)(F)F)c3)C(=O)[C@H]12,True
mutant:71219,C[C@]12O[C@@](C)(C[C@H]1C(=O)O)[C@H]1C(=O)N(c3ccc(C#N)c(C(F)(F)C(N)=O)c3)C(=O)[C@H]12,True
mutant:71220,C[C@]12O[C@@](C)(C[C@H]1C(=O)O)[C@H]1C(=O)N(c3ccc(C#N)c(C(F)(F)CCl)c3)C(=O)[C@H]12,True
mutant:71221,C[C@]12O[C@@](C)(C[C@H]1C(=O)O)[C@H]1C(=O)N(c3ccc(C#N)c(C(F)(F)CF)c3)C(=O)[C@H]12,True
mutant:71222,C[C@]12O[C@@](C)(C[C@H]1C(=O)O)[C@H]1C(=O)N(c3ccc(C#N)c(C(F)(F)CN)c3)C(=O)[C@H]12,True
mutant:71223,C[C@]12O[C@@](C)(C[C@H]1C(=O)O)[C@H]1C(=O)N(c3ccc(C#N)c(C(F)(F)I)c3)C(=O)[C@H]12,True
mutant:71224,C[C@]12O[C@@](C)(C[C@H]1C(=O)O)[C@H]1C(=O)N(c3ccc(C#N)c(C(F)(F)S)c3)C(=O)[C@H]12,True
mutant:71225,C[C@]12O[C@@](C)(C[C@H]1C(=O)O)[C@H]1C(=O)N(c3ccc(C#N)c(C(O)C(F)(F)F)c3)C(=O)[C@H]12,True
mutant:71226,C[C@]12O[C@@](C)(C[C@H]1C(=O)O)[C@H]1C(=O)N(c3ccc(C#N)c(NCC(F)(F)F)c3)C(=O)[C@H]12,True
mutant:71227,C[C@]12O[C@@](C)(C[C@H]1C(=O)O)[C@H]1C(=O)N(c3ccc(C#N)c(OCC(F)(F)F)c3)C(=O)[C@H]12,True
mutant:71228,C[C@]12O[C@@](C)(C[C@H]1C(=O)O)[C@H]1C(=O)N(c3ccc(C#N)c(SC(F)(F)F)c3)C(=O)[C@H]12,True
mutant:71229,C[C@]12O[C@@](C)(C[C@H]1C(=O)O)[C@H]1C(=O)N(c3ccc(C(=O)NO)c(C(F)(F)F)c3)C(=O)[C@H]12,True
mutant:71230,C[C@]12O[C@@](C)(C[C@H]1C(=O)O)[C@H]1C(=O)N(c3ccc(CN)c(C(F)(F)F)c3)C(=O)[C@H]12,True
mutant:71231,C[C@]12O[C@@](C)(C[C@H]1C(O)CO)[C@H]1C(=O)N(c3ccc(C#N)c(C(F)(F)F)c3)C(=O)[C@H]12,True
mutant:71232,C[C@]12O[C@@](C)(C[C@H]1CCS(C)(=O)=O)[C@H]1C(=O)N(c3ccc(C#N)c(C(F)(F)F)c3)C(=O)[C@H]12,True
mutant:71233,C[C@]12O[C@@](C)(C[C@H]1CNS(C)(=O)=O)[C@H]1C(=O)N(c3ccc(C#N)c(C(F)(F)F)c3)C(=O)[C@H]12,True
mutant:71234,C[C@]12O[C@@](C)(C[C@H]1COS(C)(=O)=O)[C@H]1C(=O)N(c3ccc(C#N)c(C(F)(F)F)c3)C(=O)[C@H]12,True
mutant:71235,C[C@]12O[C@@](C)(C[C@H]1NCC(=O)O)[C@H]1C(=O)N(c3ccc(C#N)c(C(F)(F)F)c3)C(=O)[C@H]12,True
mutant:71236,C[C@]12O[C@@](C)(C[C@H]1NS(=O)(=O)CBr)[C@H]1C(=O)N(c3ccc(C#N)c(C(F)(F)F)c3)C(=O)[C@H]12,True
mutant:71237,C[C@]12O[C@@](C)(C[C@H]1NS(=O)(=O)CCCN)[C@H]1C(=O)N(c3ccc(C#N)c(C(F)(F)F)c3)C(=O)[C@H]12,True
mutant:71238,C[C@]12O[C@@](C)(C[C@H]1NS(=O)(=O)CCO)[C@H]1C(=O)N(c3ccc(C#N)c(C(F)(F)F)c3)C(=O)[C@H]12,True
mutant:71239,C[C@]12O[C@@](C)(C[C@H]1NS(=O)(=O)NC#N)[C@H]1C(=O)N(c3ccc(C#N)c(C(F)(F)F)c3)C(=O)[C@H]12,True
mutant:71240,C[C@]12O[C@@](C)(C[C@H]1NS(=O)(=O)NC(=N)N)[C@H]1C(=O)N(c3ccc(C#N)c(C(F)(F)F)c3)C(=O)[C@H]12,True
mutant:71241,C[C@]12O[C@@](C)(C[C@H]1NS(C)(=O)=O)[C@H]1C(=O)N(c3cc(C#N)cc(C(F)(F)F)c3)C(=O)[C@H]12,True
mutant:71242,C[C@]12O[C@@](C)(C[C@H]1NS(C)(=O)=O)[C@H]1C(=O)N(c3ccc(C#N)c(C(F)(F)Cl)c3)C(=O)[C@H]12,True
mutant:71243,C[C@]12O[C@@](C)(C[C@H]1NS(C)(=O)=O)[C@H]1C(=O)N(c3ccc(C#N)c(C(F)(F)NC=O)c3)C(=O)[C@H]12,True
mutant:71244,C[C@]12O[C@@](C)(C[C@H]1NS(C)(=O)=O)[C@H]1C(=O)N(c3ccc(C#N)c(C(F)(F)S)c3)C(=O)[C@H]12,True
mutant:71245,C[C@]12O[C@@](C)(C[C@H]1NS(C)(=O)=O)[C@H]1C(=O)N(c3ccc(C#N)c(C(N)(F)F)c3)C(=O)[C@H]12,True
mutant:71246,C[C@]12O[C@@](C)(C[C@H]1NS(C)(=O)=O)[C@H]1C(=O)N(c3ccc(C#N)c(C(O)C(F)(F)F)c3)C(=O)[C@H]12,True
mutant:71247,C[C@]12O[C@@](C)(C[C@H]1NS(C)(=O)=O)[C@H]1C(=O)N(c3ccc(C#N)c(OC(F)(F)F)c3)C(=O)[C@H]12,True
mutant:71248,C[C@]12O[C@@](C)(C[C@H]1NS(C)(=O)=O)[C@H]1C(=O)N(c3ccc(C#N)c(OCC(F)(F)F)c3)C(=O)[C@H]12,True
mutant:71249,C[C@]12O[C@@](C)(C[C@H]1NS(C)(=O)=O)[C@H]1C(=O)N(c3ccc(C#N)c(SC(F)(F)F)c3)C(=O)[C@H]12,True
mutant:71250,C[C@]12O[C@@](C)(C[C@H]1NS(C)(=O)=O)[C@H]1C(=O)N(c3ccc(CC4CC4)c(C(F)(F)F)c3)C(=O)[C@H]12,True
mutant:71251,C[C@]12O[C@@](C)(C[C@H]1OCC(=O)O)[C@H]1C(=O)N(c3ccc(C#N)c(C(F)(F)F)c3)C(=O)[C@H]12,True
mutant:71252,C[C@]12O[C@@](CN)(C[C@H]1NS(C)(=O)=O)[C@H]1C(=O)N(c3ccc(C#N)c(C(F)(F)F)c3)C(=O)[C@H]12,True
mutant:71253,C[C@]12O[C@@](CO)(C[C@H]1C(=O)O)[C@H]1C(=O)N(c3ccc(C#N)c(C(F)(F)F)c3)C(=O)[C@H]12,True
mutant:71254,C[C@]12O[C@@](I)(C[C@H]1C(=O)O)[C@H]1C(=O)N(c3ccc(C#N)c(C(F)(F)F)c3)C(=O)[C@H]12,True
mutant:71255,C[C@]12O[C@@](I)(C[C@H]1NS(C)(=O)=O)[C@H]1C(=O)N(c3ccc(C#N)c(C(F)(F)F)c3)C(=O)[C@H]12,True
mutant:74274,Cc1cc(N[C@@H]2C[C@]3(C)O[C@]2(C)[C@@H]2C(=O)N(c4ccc(C#N)c(C(F)(F)F)c4)C(=O)[C@@H]23)no1,True
mutant:74884,Cc1cc(O)cc(C)c1C[C@H](N)C(=O)N[C@H](CCCNC(=N)C(C)C)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCCCN)C(N)=O,True
mutant:74943,Cc1cc(O)cc(C)c1C[C@H](N)C(=O)N[C@H](CCCNCC(O)CN)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCCCN)C(N)=O,True
mutant:74944,Cc1cc(O)cc(C)c1C[C@H](N)C(=O)N[C@H](CCCNCCC(=N)N)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCCCN)C(N)=O,True
mutant:77594,Cc1ccc(CC[C@H](NC(=O)[C@@H](CCC2CCN(C(=O)C(C)C)CC2)NS(=O)(=O)Cc2ccccc2)C(=O)NCc2ccc(C(=N)N)cc2)nc1,True
mutant:77921,Cc1ccc(N2C(=O)[C@@H]3[C@H](C2=O)[C@]2(C)C[C@@H](C(=O)O)[C@]3(C)O2)cc1C(F)(F)F,True
mutant:77922,Cc1ccc(N2C(=O)[C@@H]3[C@H](C2=O)[C@]2(C)C[C@@H](NS(C)(=O)=O)[C@]3(C)O2)cc1C(F)(F)F,True
mutant:78710,Cc1ccc([C@@H]2C[C@H]3CC[C@@H](N3)[C@H]2C(=O)CC(C)C)cc1F,True
mutant:78711,Cc1ccc([C@@H]2C[C@H]3CC[C@@H](N3)[C@H]2C(=O)OCC#N)cc1F,True
mutant:78712,Cc1ccc([C@@H]2C[C@H]3CC[C@@H](N3)[C@H]2C(=O)OCCF)cc1F,True
mutant:89035,N=C(N)NCCCC[C@@H](NS(=O)(=O)Cc1ccccc1)C(=O)N[C@@H](CCC1CCNCC1)C(=O)NCc1ccc(C(=N)N)cc1,True
mutant:89591,N=C(N)c1ccc(CCOC(=O)[C@H](CCC2CCNCC2)NC(=O)[C@@H](CCc2ccncc2)NS(=O)(=O)Cc2ccccc2)cc1,True
mutant:89685,N=C(N)c1ccc(CNC(=O)[C@H](CC(O)CC2CCNCC2)NC(=O)[C@@H](CCc2ccncc2)NS(=O)(=O)Cc2ccccc2)cc1,True
mutant:89710,N=C(N)c1ccc(CNC(=O)[C@H](CCC2CCNCC2)NC(=O)[C@@H](CCc2ccncc2)NS(=O)(=O)NCCc2ccccc2)cc1,True
mutant:89711,N=C(N)c1ccc(CNC(=O)[C@H](CCC2CCNCC2)NC(=O)[C@@H](CCc2ccncc2)NS(=O)(=O)NCc2ccccc2)cc1,True
mutant:89788,N=C(N)c1ccc(CNCCO[C@H](CCC2CCNCC2)NC(=O)[C@@H](CCc2ccncc2)NS(=O)(=O)Cc2ccccc2)cc1,True
mutant:89793,N=C(N)c1ccc(CNS(=O)(=O)C[C@H](CCC2CCNCC2)NC(=O)[C@@H](CCc2ccncc2)NS(=O)(=O)Cc2ccccc2)cc1,True
mutant:89867,N=C(N)c1ccc(OCNC(=O)[C@H](CCC2CCNCC2)NC(=O)[C@@H](CCc2ccncc2)NS(=O)(=O)Cc2ccccc2)cc1Cl,True
mutant:95048,O=C(CCCN1CCC(O)(c2cc3ccc2CCc2ccc(cc2)CC3)CC1)CN1CCC(F)(F)CC1,True
mutant:95049,O=C(CCCN1CCC(O)(c2cc3ccc2CCc2ccc(cc2)CC3)CC1)N1CC(F)(F)C1,True
