dataset,component_id,pair_side,row_id,atom_index,changed_atom,support_any,mask_membership_count,valid_mutant_count,local_supported_mutant_count,absolute_in_domain_mutant_count,local_support_fraction,selected_mutant_count,selected_mean_parent_tanimoto,selected_mean_nearest_train_tanimoto,inverse_mask_size
CHEMBL287_Ki,83,left,CHEMBL287_Ki:1058,17,False,1.0,1.0,8.0,7.0,2.0,0.875,4.0,0.657474008471313,0.5087719298245614,0.16666666666666666
CHEMBL287_Ki,83,left,CHEMBL287_Ki:1058,18,False,1.0,1.0,8.0,7.0,2.0,0.875,4.0,0.657474008471313,0.5087719298245614,0.16666666666666666
CHEMBL287_Ki,83,left,CHEMBL287_Ki:1058,19,False,1.0,1.0,8.0,7.0,2.0,0.875,4.0,0.657474008471313,0.5087719298245614,0.16666666666666666
CHEMBL287_Ki,83,left,CHEMBL287_Ki:1058,20,False,1.0,1.0,8.0,7.0,2.0,0.875,4.0,0.657474008471313,0.5087719298245614,0.16666666666666666
CHEMBL287_Ki,83,left,CHEMBL287_Ki:1058,21,False,1.0,1.0,8.0,3.0,7.0,0.375,3.0,0.6409307796655188,0.6427992849561477,0.16666666666666666
CHEMBL287_Ki,83,left,CHEMBL287_Ki:1058,22,True,1.0,1.0,8.0,3.0,7.0,0.375,3.0,0.6409307796655188,0.6427992849561477,0.16666666666666666
CHEMBL287_Ki,83,right,CHEMBL287_Ki:1060,0,True,1.0,1.0,8.0,8.0,4.0,1.0,4.0,0.7194237588652482,0.5004387122311651,1.0
CHEMBL287_Ki,83,right,CHEMBL287_Ki:1060,1,True,1.0,1.0,8.0,6.0,3.0,0.75,4.0,0.7372813238770686,0.5345386756101042,1.0
CHEMBL287_Ki,83,right,CHEMBL287_Ki:1060,2,True,1.0,1.0,8.0,8.0,0.0,1.0,4.0,0.6605808477237048,0.45492645755803646,1.0
CHEMBL287_Ki,83,right,CHEMBL287_Ki:1060,3,True,1.0,1.0,8.0,8.0,1.0,1.0,4.0,0.6633333333333333,0.4654802744425386,1.0
CHEMBL287_Ki,83,right,CHEMBL287_Ki:1060,4,False,1.0,1.0,8.0,6.0,1.0,0.75,4.0,0.719827097505669,0.5280458934097748,1.0
CHEMBL287_Ki,83,right,CHEMBL287_Ki:1060,5,False,1.0,1.0,8.0,1.0,2.0,0.125,1.0,0.64,0.4761904761904761,0.5
CHEMBL287_Ki,83,right,CHEMBL287_Ki:1060,6,False,1.0,1.0,8.0,1.0,2.0,0.125,1.0,0.64,0.4761904761904761,0.5
CHEMBL287_Ki,83,right,CHEMBL287_Ki:1060,7,False,1.0,1.0,8.0,6.0,2.0,0.75,4.0,0.6578878406708596,0.4737312947299934,0.16666666666666666
CHEMBL287_Ki,83,right,CHEMBL287_Ki:1060,8,False,1.0,1.0,8.0,6.0,2.0,0.75,4.0,0.6578878406708596,0.4737312947299934,0.16666666666666666
CHEMBL287_Ki,83,right,CHEMBL287_Ki:1060,9,True,1.0,1.0,8.0,6.0,2.0,0.75,4.0,0.6578878406708596,0.4737312947299934,0.16666666666666666
CHEMBL287_Ki,83,right,CHEMBL287_Ki:1060,10,True,1.0,1.0,8.0,6.0,2.0,0.75,4.0,0.6578878406708596,0.4737312947299934,0.16666666666666666
CHEMBL287_Ki,83,right,CHEMBL287_Ki:1060,11,True,1.0,1.0,8.0,8.0,8.0,1.0,4.0,0.6752962538980776,0.7210659424734017,0.5
CHEMBL287_Ki,83,right,CHEMBL287_Ki:1060,12,True,1.0,1.0,8.0,8.0,8.0,1.0,4.0,0.6752962538980776,0.7210659424734017,0.5
CHEMBL287_Ki,83,right,CHEMBL287_Ki:1060,13,True,1.0,1.0,8.0,6.0,2.0,0.75,4.0,0.6578878406708596,0.4737312947299934,0.16666666666666666
CHEMBL287_Ki,83,right,CHEMBL287_Ki:1060,14,False,1.0,1.0,8.0,6.0,2.0,0.75,4.0,0.6578878406708596,0.4737312947299934,0.16666666666666666
CHEMBL287_Ki,83,right,CHEMBL287_Ki:1060,15,True,1.0,1.0,8.0,8.0,1.0,1.0,4.0,0.687219387755102,0.47726512655757936,1.0
CHEMBL287_Ki,83,right,CHEMBL287_Ki:1060,16,False,1.0,1.0,8.0,5.0,0.0,0.625,4.0,0.6179018273976258,0.4196377108453379,0.16666666666666666
CHEMBL287_Ki,83,right,CHEMBL287_Ki:1060,17,False,1.0,1.0,8.0,5.0,0.0,0.625,4.0,0.6179018273976258,0.4196377108453379,0.16666666666666666
CHEMBL287_Ki,83,right,CHEMBL287_Ki:1060,18,False,1.0,1.0,8.0,5.0,0.0,0.625,4.0,0.6179018273976258,0.4196377108453379,0.16666666666666666
CHEMBL287_Ki,83,right,CHEMBL287_Ki:1060,19,False,1.0,1.0,8.0,5.0,0.0,0.625,4.0,0.6179018273976258,0.4196377108453379,0.16666666666666666
CHEMBL287_Ki,83,right,CHEMBL287_Ki:1060,20,False,1.0,1.0,8.0,5.0,0.0,0.625,4.0,0.6179018273976258,0.4196377108453379,0.16666666666666666
CHEMBL287_Ki,83,right,CHEMBL287_Ki:1060,21,False,1.0,1.0,8.0,5.0,0.0,0.625,4.0,0.6179018273976258,0.4196377108453379,0.16666666666666666
CHEMBL287_Ki,84,left,CHEMBL287_Ki:1054,0,False,1.0,1.0,8.0,8.0,8.0,1.0,4.0,0.7210368730143448,0.5376985895368248,1.0
CHEMBL287_Ki,84,left,CHEMBL287_Ki:1054,1,False,1.0,1.0,8.0,8.0,7.0,1.0,4.0,0.8311292135760221,0.6986813496084012,1.0
CHEMBL287_Ki,84,left,CHEMBL287_Ki:1054,2,False,1.0,1.0,7.0,7.0,4.0,1.0,4.0,0.7307393113525189,0.5611957156600014,1.0
CHEMBL287_Ki,84,left,CHEMBL287_Ki:1054,3,False,1.0,1.0,8.0,8.0,2.0,1.0,4.0,0.7140866209262435,0.5518552875695732,1.0
CHEMBL287_Ki,84,left,CHEMBL287_Ki:1054,4,False,1.0,1.0,8.0,8.0,5.0,1.0,4.0,0.6896153846153846,0.543723544973545,1.0
CHEMBL287_Ki,84,left,CHEMBL287_Ki:1054,5,False,1.0,1.0,8.0,8.0,4.0,1.0,4.0,0.7205739521915993,0.5631377551020409,1.0
CHEMBL287_Ki,84,left,CHEMBL287_Ki:1054,6,False,1.0,1.0,8.0,4.0,6.0,0.5,4.0,0.7094907407407407,0.5779154668860551,0.5
CHEMBL287_Ki,84,left,CHEMBL287_Ki:1054,7,False,1.0,1.0,8.0,4.0,6.0,0.5,4.0,0.7094907407407407,0.5779154668860551,0.5
CHEMBL287_Ki,84,left,CHEMBL287_Ki:1054,8,False,1.0,1.0,6.0,6.0,6.0,1.0,4.0,0.7030452127659574,0.7943895476504172,0.16666666666666666
CHEMBL287_Ki,84,left,CHEMBL287_Ki:1054,9,False,1.0,1.0,6.0,6.0,6.0,1.0,4.0,0.7030452127659574,0.7943895476504172,0.16666666666666666
CHEMBL287_Ki,84,left,CHEMBL287_Ki:1054,10,True,1.0,1.0,6.0,6.0,6.0,1.0,4.0,0.7030452127659574,0.7943895476504172,0.16666666666666666
CHEMBL287_Ki,84,left,CHEMBL287_Ki:1054,11,True,1.0,1.0,6.0,6.0,6.0,1.0,4.0,0.7030452127659574,0.7943895476504172,0.16666666666666666
CHEMBL287_Ki,84,left,CHEMBL287_Ki:1054,12,True,1.0,1.0,8.0,8.0,8.0,1.0,4.0,0.7843014705882353,0.6989064856711915,1.0
CHEMBL287_Ki,84,left,CHEMBL287_Ki:1054,13,True,1.0,1.0,6.0,6.0,6.0,1.0,4.0,0.7030452127659574,0.7943895476504172,0.16666666666666666
CHEMBL287_Ki,84,left,CHEMBL287_Ki:1054,14,False,1.0,1.0,8.0,8.0,8.0,1.0,4.0,0.7732637347391786,0.6900617084440615,1.0
CHEMBL287_Ki,84,left,CHEMBL287_Ki:1054,15,False,1.0,1.0,6.0,6.0,6.0,1.0,4.0,0.7030452127659574,0.7943895476504172,0.16666666666666666
CHEMBL287_Ki,84,left,CHEMBL287_Ki:1054,16,False,1.0,1.0,8.0,8.0,6.0,1.0,4.0,0.6802956512390474,0.5122128237259816,1.0
CHEMBL287_Ki,84,left,CHEMBL287_Ki:1054,17,False,1.0,1.0,8.0,7.0,2.0,0.875,4.0,0.6254464285714285,0.4662698816255135,0.16666666666666666
CHEMBL287_Ki,84,left,CHEMBL287_Ki:1054,18,False,1.0,1.0,8.0,7.0,2.0,0.875,4.0,0.6254464285714285,0.4662698816255135,0.16666666666666666
CHEMBL287_Ki,84,left,CHEMBL287_Ki:1054,19,False,1.0,1.0,8.0,7.0,2.0,0.875,4.0,0.6254464285714285,0.4662698816255135,0.16666666666666666
CHEMBL287_Ki,84,left,CHEMBL287_Ki:1054,20,False,1.0,1.0,8.0,7.0,2.0,0.875,4.0,0.6254464285714285,0.4662698816255135,0.16666666666666666
CHEMBL287_Ki,84,left,CHEMBL287_Ki:1054,21,False,1.0,1.0,8.0,7.0,2.0,0.875,4.0,0.6254464285714285,0.4662698816255135,0.16666666666666666
CHEMBL287_Ki,84,left,CHEMBL287_Ki:1054,22,False,1.0,1.0,8.0,7.0,2.0,0.875,4.0,0.6254464285714285,0.4662698816255135,0.16666666666666666
CHEMBL287_Ki,84,right,CHEMBL287_Ki:1055,0,False,1.0,1.0,8.0,8.0,8.0,1.0,4.0,0.7266608771168042,0.6002492877492878,1.0
CHEMBL287_Ki,84,right,CHEMBL287_Ki:1055,1,False,1.0,1.0,8.0,2.0,3.0,0.25,2.0,0.7045833333333333,0.583704974271012,1.0
CHEMBL287_Ki,84,right,CHEMBL287_Ki:1055,2,False,1.0,1.0,8.0,8.0,7.0,1.0,4.0,0.7288095238095238,0.6122070863918689,1.0
CHEMBL287_Ki,84,right,CHEMBL287_Ki:1055,3,False,1.0,1.0,8.0,8.0,8.0,1.0,4.0,0.6962649190110827,0.5826959195962609,1.0
CHEMBL287_Ki,84,right,CHEMBL287_Ki:1055,4,False,1.0,1.0,8.0,8.0,8.0,1.0,4.0,0.6705527210884354,0.5621548821548821,1.0
CHEMBL287_Ki,84,right,CHEMBL287_Ki:1055,5,False,1.0,1.0,8.0,6.0,8.0,0.75,4.0,0.6108823529411764,0.5299710945937361,1.0
CHEMBL287_Ki,84,right,CHEMBL287_Ki:1055,6,False,1.0,1.0,8.0,6.0,7.0,0.75,4.0,0.6439460784313725,0.6295449780827139,0.5
CHEMBL287_Ki,84,right,CHEMBL287_Ki:1055,7,False,1.0,1.0,8.0,6.0,7.0,0.75,4.0,0.6439460784313725,0.6295449780827139,0.5
CHEMBL287_Ki,84,right,CHEMBL287_Ki:1055,8,False,1.0,1.0,6.0,4.0,6.0,0.6666666666666666,4.0,0.6912802756590393,0.6990635451505017,0.16666666666666666
CHEMBL287_Ki,84,right,CHEMBL287_Ki:1055,9,True,1.0,1.0,6.0,4.0,6.0,0.6666666666666666,4.0,0.6912802756590393,0.6990635451505017,0.16666666666666666
CHEMBL287_Ki,84,right,CHEMBL287_Ki:1055,10,True,1.0,1.0,6.0,4.0,6.0,0.6666666666666666,4.0,0.6912802756590393,0.6990635451505017,0.16666666666666666
CHEMBL287_Ki,84,right,CHEMBL287_Ki:1055,11,True,1.0,1.0,8.0,8.0,8.0,1.0,4.0,0.8058023209283713,0.7060139321594847,1.0
CHEMBL287_Ki,84,right,CHEMBL287_Ki:1055,12,True,1.0,1.0,6.0,4.0,6.0,0.6666666666666666,4.0,0.6912802756590393,0.6990635451505017,0.16666666666666666
CHEMBL287_Ki,84,right,CHEMBL287_Ki:1055,13,False,1.0,1.0,6.0,4.0,6.0,0.6666666666666666,4.0,0.6912802756590393,0.6990635451505017,0.16666666666666666
CHEMBL287_Ki,84,right,CHEMBL287_Ki:1055,14,False,1.0,1.0,8.0,8.0,8.0,1.0,4.0,0.7921045918367347,0.702954496586572,1.0
CHEMBL287_Ki,84,right,CHEMBL287_Ki:1055,15,False,1.0,1.0,6.0,4.0,6.0,0.6666666666666666,4.0,0.6912802756590393,0.6990635451505017,0.16666666666666666
CHEMBL287_Ki,84,right,CHEMBL287_Ki:1055,16,False,1.0,1.0,8.0,7.0,7.0,0.875,4.0,0.6775177304964539,0.567982874968169,1.0
CHEMBL287_Ki,84,right,CHEMBL287_Ki:1055,17,False,1.0,1.0,8.0,4.0,0.0,0.5,4.0,0.6,0.4909090909090909,0.16666666666666666
CHEMBL287_Ki,84,right,CHEMBL287_Ki:1055,18,False,1.0,1.0,8.0,4.0,0.0,0.5,4.0,0.6,0.4909090909090909,0.16666666666666666
CHEMBL287_Ki,84,right,CHEMBL287_Ki:1055,19,False,1.0,1.0,8.0,4.0,0.0,0.5,4.0,0.6,0.4909090909090909,0.16666666666666666
CHEMBL287_Ki,84,right,CHEMBL287_Ki:1055,20,False,1.0,1.0,8.0,4.0,0.0,0.5,4.0,0.6,0.4909090909090909,0.16666666666666666
CHEMBL287_Ki,84,right,CHEMBL287_Ki:1055,21,False,1.0,1.0,8.0,4.0,0.0,0.5,4.0,0.6,0.4909090909090909,0.16666666666666666
CHEMBL287_Ki,84,right,CHEMBL287_Ki:1055,22,False,1.0,1.0,8.0,4.0,0.0,0.5,4.0,0.6,0.4909090909090909,0.16666666666666666
CHEMBL287_Ki,85,left,CHEMBL287_Ki:1069,0,False,1.0,1.0,8.0,8.0,0.0,1.0,4.0,0.7349838121177861,0.33848207475209763,0.5
CHEMBL287_Ki,85,left,CHEMBL287_Ki:1069,1,False,1.0,1.0,8.0,8.0,0.0,1.0,4.0,0.7349838121177861,0.33848207475209763,0.5
CHEMBL287_Ki,85,left,CHEMBL287_Ki:1069,2,False,1.0,1.0,3.0,3.0,0.0,1.0,3.0,0.7872598162071845,0.35147790459467365,1.0
CHEMBL287_Ki,85,left,CHEMBL287_Ki:1069,3,False,1.0,1.0,8.0,8.0,0.0,1.0,4.0,0.7340824739444238,0.3383162252748746,1.0
CHEMBL287_Ki,85,left,CHEMBL287_Ki:1069,4,False,1.0,1.0,8.0,8.0,0.0,1.0,4.0,0.7563559322033898,0.31063786565547125,1.0
CHEMBL287_Ki,85,left,CHEMBL287_Ki:1069,5,False,1.0,1.0,8.0,8.0,0.0,1.0,4.0,0.6924246430460075,0.3354199027486999,1.0
CHEMBL287_Ki,85,left,CHEMBL287_Ki:1069,6,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL287_Ki,85,left,CHEMBL287_Ki:1069,7,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL287_Ki,85,left,CHEMBL287_Ki:1069,8,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL287_Ki,85,left,CHEMBL287_Ki:1069,9,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL287_Ki,85,left,CHEMBL287_Ki:1069,10,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL287_Ki,85,left,CHEMBL287_Ki:1069,11,False,1.0,1.0,8.0,8.0,0.0,1.0,4.0,0.6879191725897575,0.33800987811563554,1.0
CHEMBL287_Ki,85,left,CHEMBL287_Ki:1069,12,False,1.0,1.0,8.0,8.0,0.0,1.0,4.0,0.8609566566282465,0.3024241130059544,1.0
CHEMBL287_Ki,85,left,CHEMBL287_Ki:1069,13,True,1.0,1.0,8.0,8.0,0.0,1.0,4.0,0.7100470430107527,0.2773322286661143,1.0
CHEMBL287_Ki,85,left,CHEMBL287_Ki:1069,14,True,1.0,1.0,8.0,8.0,0.0,1.0,4.0,0.738264376788967,0.25591883535889026,1.0
CHEMBL287_Ki,85,left,CHEMBL287_Ki:1069,15,True,1.0,1.0,8.0,7.0,0.0,0.875,4.0,0.6783538146441372,0.2494604424602899,0.16666666666666666
CHEMBL287_Ki,85,left,CHEMBL287_Ki:1069,16,True,1.0,1.0,8.0,7.0,0.0,0.875,4.0,0.6783538146441372,0.2494604424602899,0.16666666666666666
CHEMBL287_Ki,85,left,CHEMBL287_Ki:1069,17,False,1.0,1.0,8.0,7.0,0.0,0.875,4.0,0.6783538146441372,0.2494604424602899,0.16666666666666666
CHEMBL287_Ki,85,left,CHEMBL287_Ki:1069,18,False,1.0,1.0,8.0,7.0,0.0,0.875,4.0,0.6783538146441372,0.2494604424602899,0.16666666666666666
CHEMBL287_Ki,85,left,CHEMBL287_Ki:1069,19,False,1.0,1.0,8.0,7.0,0.0,0.875,4.0,0.6783538146441372,0.2494604424602899,0.16666666666666666
CHEMBL287_Ki,85,left,CHEMBL287_Ki:1069,20,True,1.0,1.0,8.0,7.0,0.0,0.875,4.0,0.6783538146441372,0.2494604424602899,0.16666666666666666
CHEMBL287_Ki,85,left,CHEMBL287_Ki:1069,21,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL287_Ki,85,left,CHEMBL287_Ki:1069,22,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL287_Ki,85,left,CHEMBL287_Ki:1069,23,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL287_Ki,85,left,CHEMBL287_Ki:1069,24,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL287_Ki,85,left,CHEMBL287_Ki:1069,25,False,1.0,1.0,8.0,8.0,0.0,1.0,4.0,0.7941541301155083,0.31284026517536384,1.0
CHEMBL287_Ki,85,right,CHEMBL287_Ki:1070,0,False,1.0,1.0,8.0,8.0,0.0,1.0,4.0,0.7856538069773363,0.33321064942212436,0.5
CHEMBL287_Ki,85,right,CHEMBL287_Ki:1070,1,False,1.0,1.0,8.0,8.0,0.0,1.0,4.0,0.7856538069773363,0.33321064942212436,0.5
CHEMBL287_Ki,85,right,CHEMBL287_Ki:1070,2,False,1.0,1.0,3.0,3.0,0.0,1.0,3.0,0.8212098166994357,0.3202147525676937,1.0
CHEMBL287_Ki,85,right,CHEMBL287_Ki:1070,3,False,1.0,1.0,8.0,8.0,0.0,1.0,4.0,0.7196192787214459,0.330035953260761,1.0
CHEMBL287_Ki,85,right,CHEMBL287_Ki:1070,4,False,1.0,1.0,8.0,8.0,0.0,1.0,4.0,0.8002415458937199,0.3241165537361189,1.0
CHEMBL287_Ki,85,right,CHEMBL287_Ki:1070,5,False,1.0,1.0,8.0,8.0,0.0,1.0,4.0,0.7389365988978853,0.3282862272816103,1.0
CHEMBL287_Ki,85,right,CHEMBL287_Ki:1070,6,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL287_Ki,85,right,CHEMBL287_Ki:1070,7,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL287_Ki,85,right,CHEMBL287_Ki:1070,8,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL287_Ki,85,right,CHEMBL287_Ki:1070,9,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL287_Ki,85,right,CHEMBL287_Ki:1070,10,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL287_Ki,85,right,CHEMBL287_Ki:1070,11,False,1.0,1.0,7.0,7.0,0.0,1.0,4.0,0.7298877473363775,0.33395804449726013,1.0
CHEMBL287_Ki,85,right,CHEMBL287_Ki:1070,12,False,1.0,1.0,8.0,8.0,0.0,1.0,4.0,0.7713213213213214,0.320484438033833,1.0
CHEMBL287_Ki,85,right,CHEMBL287_Ki:1070,13,True,1.0,1.0,8.0,8.0,0.0,1.0,4.0,0.7583361615039697,0.30772500777520856,1.0
CHEMBL287_Ki,85,right,CHEMBL287_Ki:1070,14,True,1.0,1.0,8.0,8.0,0.0,1.0,4.0,0.8120158450704226,0.3139867810533103,1.0
CHEMBL287_Ki,85,right,CHEMBL287_Ki:1070,15,True,1.0,1.0,8.0,4.0,0.0,0.5,4.0,0.6758298127859675,0.2979156533018321,0.16666666666666666
CHEMBL287_Ki,85,right,CHEMBL287_Ki:1070,16,True,1.0,1.0,8.0,4.0,0.0,0.5,4.0,0.6758298127859675,0.2979156533018321,0.16666666666666666
CHEMBL287_Ki,85,right,CHEMBL287_Ki:1070,17,True,1.0,1.0,8.0,4.0,0.0,0.5,4.0,0.6758298127859675,0.2979156533018321,0.16666666666666666
CHEMBL287_Ki,85,right,CHEMBL287_Ki:1070,18,True,1.0,1.0,8.0,4.0,0.0,0.5,4.0,0.6758298127859675,0.2979156533018321,0.16666666666666666
CHEMBL287_Ki,85,right,CHEMBL287_Ki:1070,19,True,1.0,1.0,8.0,8.0,0.0,1.0,4.0,0.7598030151992625,0.3183948550035137,1.0
CHEMBL287_Ki,85,right,CHEMBL287_Ki:1070,20,True,1.0,1.0,8.0,8.0,0.0,1.0,4.0,0.7445701806630931,0.26811344219575584,0.16666666666666666
CHEMBL287_Ki,85,right,CHEMBL287_Ki:1070,21,True,1.0,1.0,8.0,8.0,0.0,1.0,4.0,0.7445701806630931,0.26811344219575584,0.16666666666666666
CHEMBL287_Ki,85,right,CHEMBL287_Ki:1070,22,True,1.0,1.0,8.0,8.0,0.0,1.0,4.0,0.7445701806630931,0.26811344219575584,0.16666666666666666
CHEMBL287_Ki,85,right,CHEMBL287_Ki:1070,23,True,1.0,1.0,8.0,8.0,0.0,1.0,4.0,0.7445701806630931,0.26811344219575584,0.16666666666666666
CHEMBL287_Ki,85,right,CHEMBL287_Ki:1070,24,True,1.0,1.0,8.0,8.0,0.0,1.0,4.0,0.7445701806630931,0.26811344219575584,0.16666666666666666
CHEMBL287_Ki,85,right,CHEMBL287_Ki:1070,25,True,1.0,1.0,8.0,8.0,0.0,1.0,4.0,0.7445701806630931,0.26811344219575584,0.16666666666666666
CHEMBL287_Ki,85,right,CHEMBL287_Ki:1070,26,True,1.0,1.0,8.0,4.0,0.0,0.5,4.0,0.6758298127859675,0.2979156533018321,0.16666666666666666
CHEMBL287_Ki,85,right,CHEMBL287_Ki:1070,27,True,1.0,1.0,8.0,4.0,0.0,0.5,4.0,0.6758298127859675,0.2979156533018321,0.16666666666666666
CHEMBL287_Ki,85,right,CHEMBL287_Ki:1070,28,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL287_Ki,85,right,CHEMBL287_Ki:1070,29,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL287_Ki,85,right,CHEMBL287_Ki:1070,30,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL287_Ki,85,right,CHEMBL287_Ki:1070,31,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL287_Ki,85,right,CHEMBL287_Ki:1070,32,False,1.0,1.0,8.0,8.0,0.0,1.0,4.0,0.8159237608086714,0.31713983707860915,1.0
CHEMBL287_Ki,89,left,CHEMBL287_Ki:1081,0,True,1.0,1.0,8.0,8.0,8.0,1.0,4.0,0.7895952164894996,0.7932213643401315,1.0
CHEMBL287_Ki,89,left,CHEMBL287_Ki:1081,1,True,1.0,1.0,8.0,8.0,8.0,1.0,4.0,0.7990238509234845,0.8075010088781275,1.0
CHEMBL287_Ki,89,left,CHEMBL287_Ki:1081,2,True,1.0,1.0,8.0,8.0,8.0,1.0,4.0,0.7534785238959467,0.7282485875706215,1.0
CHEMBL287_Ki,89,left,CHEMBL287_Ki:1081,3,True,1.0,1.0,7.0,7.0,7.0,1.0,4.0,0.674931693989071,0.666948914238708,1.0
CHEMBL287_Ki,89,left,CHEMBL287_Ki:1081,4,True,1.0,1.0,8.0,8.0,8.0,1.0,4.0,0.6492164969196424,0.6243313201035375,0.5
CHEMBL287_Ki,89,left,CHEMBL287_Ki:1081,5,True,1.0,1.0,8.0,8.0,8.0,1.0,4.0,0.6492164969196424,0.6243313201035375,0.5
CHEMBL287_Ki,89,left,CHEMBL287_Ki:1081,6,True,1.0,1.0,8.0,8.0,8.0,1.0,4.0,0.6777556662677318,0.6042798731323322,1.0
CHEMBL287_Ki,89,left,CHEMBL287_Ki:1081,7,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL287_Ki,89,left,CHEMBL287_Ki:1081,8,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL287_Ki,89,left,CHEMBL287_Ki:1081,9,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL287_Ki,89,left,CHEMBL287_Ki:1081,10,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL287_Ki,89,left,CHEMBL287_Ki:1081,11,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL287_Ki,89,left,CHEMBL287_Ki:1081,12,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL287_Ki,89,left,CHEMBL287_Ki:1081,13,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL287_Ki,89,left,CHEMBL287_Ki:1081,14,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL287_Ki,89,left,CHEMBL287_Ki:1081,15,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL287_Ki,89,left,CHEMBL287_Ki:1081,16,False,1.0,1.0,8.0,8.0,8.0,1.0,4.0,0.806875029084648,0.7279962501802798,1.0
CHEMBL287_Ki,89,left,CHEMBL287_Ki:1081,17,True,1.0,1.0,8.0,8.0,8.0,1.0,4.0,0.791462035725707,0.7140873015873015,1.0
CHEMBL287_Ki,89,left,CHEMBL287_Ki:1081,18,True,1.0,1.0,8.0,6.0,8.0,0.75,4.0,0.6181318681318682,0.5693208423125017,0.14285714285714285
CHEMBL287_Ki,89,left,CHEMBL287_Ki:1081,19,True,1.0,1.0,8.0,6.0,8.0,0.75,4.0,0.6181318681318682,0.5693208423125017,0.14285714285714285
CHEMBL287_Ki,89,left,CHEMBL287_Ki:1081,20,True,1.0,1.0,8.0,6.0,8.0,0.75,4.0,0.6181318681318682,0.5693208423125017,0.14285714285714285
CHEMBL287_Ki,89,left,CHEMBL287_Ki:1081,21,True,1.0,1.0,8.0,6.0,8.0,0.75,4.0,0.6181318681318682,0.5693208423125017,0.14285714285714285
CHEMBL287_Ki,89,left,CHEMBL287_Ki:1081,22,False,1.0,1.0,8.0,6.0,8.0,0.75,4.0,0.6181318681318682,0.5693208423125017,0.14285714285714285
CHEMBL287_Ki,89,left,CHEMBL287_Ki:1081,23,False,1.0,1.0,8.0,6.0,8.0,0.75,4.0,0.6181318681318682,0.5693208423125017,0.14285714285714285
CHEMBL287_Ki,89,left,CHEMBL287_Ki:1081,24,True,1.0,1.0,8.0,6.0,8.0,0.75,4.0,0.6181318681318682,0.5693208423125017,0.14285714285714285
CHEMBL287_Ki,89,right,CHEMBL287_Ki:1096,0,False,1.0,1.0,8.0,8.0,8.0,1.0,4.0,0.8032095263227339,0.7298636426925901,1.0
CHEMBL287_Ki,89,right,CHEMBL287_Ki:1096,1,False,1.0,1.0,8.0,8.0,8.0,1.0,4.0,0.7492690058479532,0.8465234102026555,1.0
CHEMBL287_Ki,89,right,CHEMBL287_Ki:1096,2,True,1.0,1.0,8.0,8.0,8.0,1.0,4.0,0.7051091679040862,0.687481438706484,1.0
CHEMBL287_Ki,89,right,CHEMBL287_Ki:1096,3,True,1.0,1.0,8.0,8.0,8.0,1.0,4.0,0.7069398547892312,0.6331519645608629,0.5
