dataset,component_id,component_split,left_index,right_index,positive_atoms,total_atoms,valid_normalized_ap_prevalence
CHEMBL4792_Ki,66,calibration,1035,1240,46,65,True
CHEMBL4792_Ki,37,calibration,1096,1146,28,63,True
CHEMBL4792_Ki,69,test,1103,1162,10,56,True
CHEMBL4792_Ki,70,calibration,1272,1276,7,62,True
CHEMBL4792_Ki,72,test,1304,1306,14,64,True
CHEMBL4792_Ki,75,test,1331,1357,45,66,True
CHEMBL4792_Ki,76,test,1339,1356,30,64,True
CHEMBL4792_Ki,77,test,1364,1388,17,57,True
CHEMBL4792_Ki,27,test,1370,1384,20,63,True
CHEMBL4792_Ki,78,calibration,1397,1398,7,62,True
