dataset,representation,predictor,explainer,seed,variant,component_id,component_split,left_index,right_index,average_precision,prevalence,normalized_ap_lift,supported_atom_fraction,true_delta,predicted_delta,absolute_signed_delta_error,gap_score,randomized_mean_nap,delta_sanity
CHEMBL219_Ki,unimol,xgboost,crem_mean,23,trained,120,test,1725,1726,0.5,0.5,0.0,0.2222222222222222,-1.1418771585245802,0.1174541711807251,1.2593313297053053,-1.2593313297053053,0.0,0.0
CHEMBL219_Ki,unimol,xgboost,crem_mean,23,trained,121,test,1727,1731,0.5347222222222222,0.1,0.4830246913580246,0.45,1.132625565274592,-0.2433487176895141,1.3759742829641062,-1.3759742829641062,0.07385145416191168,0.4091732371961129
CHEMBL219_Ki,unimol,xgboost,crem_mean,23,trained,126,test,1755,1758,0.1393925674401056,0.1351351351351351,0.0049226561026221,0.8648648648648649,-1.5072736719497617,-0.1451443433761596,1.362129328573602,-1.362129328573602,0.2896121703221886,-0.2846895142195665
CHEMBL219_Ki,unimol,xgboost,crem_mean,23,trained,127,test,1763,1764,0.1551314844465529,0.1506849315068493,0.005235457493522,0.9178082191780822,2.6020599913279625,0.0781943798065185,2.523865611521444,-2.523865611521444,0.12400655759452694,-0.11877110010100494
CHEMBL219_Ki,unimol,xgboost,crem_lime,23,trained,10,test,87,996,0.6874402753065403,0.56,0.289636989333046,1.0,-1.4167684856748202,-0.0250221490859985,1.3917463365888216,-1.3917463365888216,0.1883111053220291,0.10132588401101689
CHEMBL219_Ki,unimol,xgboost,crem_lime,23,trained,11,test,88,1010,0.5165376290376291,0.2156862745098039,0.3835854770229771,1.0,1.7278625047157703,0.1177771091461181,1.6100853955696524,-1.6100853955696524,0.0260995540554945,0.35748592296748255
CHEMBL219_Ki,unimol,xgboost,crem_lime,23,trained,17,test,106,435,0.9305967289584608,0.9574468085106383,-0.6309768694761706,0.6595744680851063,-2.819056238149908,0.0755091905593872,2.894565428709295,-2.894565428709295,-0.6121531947438937,-0.018823674732276863
CHEMBL219_Ki,unimol,xgboost,crem_lime,23,trained,20,test,129,145,0.4477483164983165,0.1818181818181818,0.325025720164609,0.9772727272727272,-1.6577435443720452,0.0252224206924438,1.682965965064489,-1.682965965064489,0.022800684839829433,0.30222503532477957
CHEMBL219_Ki,unimol,xgboost,crem_lime,23,trained,21,test,134,1716,0.1990219290537881,0.16,0.0464546774449858,1.0,-1.551448260798422,0.0564620494842529,1.6079103102826748,-1.6079103102826748,0.18144674176449896,-0.13499206431951316
CHEMBL219_Ki,unimol,xgboost,crem_lime,23,trained,26,test,194,202,0.9109523809523808,0.2083333333333333,0.887518796992481,1.0,-1.9829666607012195,0.0470454692840576,2.030012129985277,-2.030012129985277,0.03838408251764953,0.8491347144748315
CHEMBL219_Ki,unimol,xgboost,crem_lime,23,trained,37,test,330,603,0.7005395127896882,0.5714285714285714,0.3012588631759391,0.9523809523809524,1.441648936557443,0.6001348495483398,0.8415140870091031,-0.8415140870091031,0.03757655556344147,0.2636823076124976
CHEMBL219_Ki,unimol,xgboost,crem_lime,23,trained,41,test,358,364,0.2530842941601455,0.2,0.0663553677001819,0.9666666666666668,1.1796766439888078,0.1571912765502929,1.0224853674385148,-1.0224853674385148,0.08339350277988723,-0.017038135079705335
CHEMBL219_Ki,unimol,xgboost,crem_lime,23,trained,42,test,375,411,0.3869047619047618,0.0508474576271186,0.3540603741496598,0.9661016949152542,2.546542663478131,0.1116704940795898,2.4348721693985413,-2.4348721693985413,0.1854090941844437,0.1686512799652161
CHEMBL219_Ki,unimol,xgboost,crem_lime,23,trained,45,test,405,429,0.1972105354085229,0.2142857142857142,-0.021732045843698,0.9642857142857144,-1.3324384599156054,-0.0003384351730346,1.3321000247425707,-1.3321000247425707,0.7063226618916882,-0.7280547077353863
CHEMBL219_Ki,unimol,xgboost,crem_lime,23,trained,48,test,433,458,0.241448240400573,0.2272727272727272,0.0183447816948592,0.8181818181818182,1.7293323954638995,-0.1241955757141113,1.853527971178011,-1.853527971178011,0.06737403287487463,-0.04902925118001543
CHEMBL219_Ki,unimol,xgboost,crem_lime,23,trained,49,test,451,483,0.3628597592883307,0.2653061224489796,0.1327813390313389,0.7551020408163265,2.7879110876728004,-0.1096342802047729,2.8975453678775733,-2.8975453678775733,0.11355009149894175,0.019231247532397147
CHEMBL219_Ki,unimol,xgboost,crem_lime,23,trained,52,test,453,471,0.6536620082815735,0.5217391304347826,0.2758387445887446,0.6086956521739131,1.4393326938302626,0.4036335945129394,1.0356990993173232,-1.0356990993173232,0.209505772005772,0.06633297258297258
CHEMBL219_Ki,unimol,xgboost,crem_lime,23,trained,47,test,459,466,0.2582565791294134,0.3043478260869565,-0.0662561675014682,0.8043478260869565,3.5081554884596318,0.1562254428863525,3.351930045573279,-3.351930045573279,-0.08342051591711637,0.017164348415648165
CHEMBL219_Ki,unimol,xgboost,crem_lime,23,trained,53,test,460,550,0.2599598644162733,0.2692307692307692,-0.0126865013250996,0.9230769230769232,-1.22902733424348,0.0318806171417236,1.2609079513852035,-1.2609079513852035,-0.018562415490584898,0.0058759141654852985
CHEMBL219_Ki,unimol,xgboost,crem_lime,23,trained,58,test,533,540,0.1746636853712325,0.1746031746031746,7.331112283945661e-05,1.0,1.5642714304385623,0.1742849349975586,1.389986495441004,-1.389986495441004,0.20919401340642,-0.20912070228358054
CHEMBL219_Ki,unimol,xgboost,crem_lime,23,trained,56,test,582,619,0.2354750815611404,0.2923076923076923,-0.0803069499679537,1.0,-1.3744589128225146,-0.5508174896240234,0.8236414231984912,-0.8236414231984912,0.05642920066302884,-0.13673615063098254
CHEMBL219_Ki,unimol,xgboost,crem_lime,23,trained,64,test,663,1229,0.2356589852417452,0.3636363636363636,-0.2011073089058289,0.9545454545454546,-1.8123268683945035,-0.1149897575378418,1.6973371108566615,-1.6973371108566615,-0.05444820205718746,-0.14665910684864145
CHEMBL219_Ki,unimol,xgboost,crem_lime,23,trained,71,test,772,789,0.108988799000456,0.1636363636363636,-0.0653394794559764,1.0,-2.23743504223894,-0.0102933645248413,2.2271416777140987,-2.2271416777140987,0.021770033410156663,-0.08710951286613307
CHEMBL219_Ki,unimol,xgboost,crem_lime,23,trained,77,test,1054,1236,0.6364433185861756,0.35,0.4406820285941163,0.55,-2.575923175803573,-0.5057659149169922,2.0701572608865804,-2.0701572608865804,0.31192372950614694,0.12875829908796937
CHEMBL219_Ki,unimol,xgboost,crem_lime,23,trained,85,test,1117,1134,0.6255800942966719,0.2244897959183673,0.5171953847509717,0.9591836734693876,2.2518629136403776,-0.0646493434906005,2.316512257130978,-2.316512257130978,0.10254868859443163,0.4146466961565401
CHEMBL219_Ki,unimol,xgboost,crem_lime,23,trained,86,test,1119,1124,0.3000887714597392,0.2363636363636363,0.083449581673468,0.9636363636363636,-1.1067807670343504,0.6032899618148804,1.7100707288492307,-1.7100707288492307,0.14976427778695908,-0.06631469611349108
CHEMBL219_Ki,unimol,xgboost,crem_lime,23,trained,87,test,1144,1145,0.6113919413919413,0.3333333333333333,0.4170879120879119,1.0,1.1691423991003536,-0.3036243915557861,1.4727667906561397,-1.4727667906561397,0.43105818775462473,-0.013970275666712828
CHEMBL219_Ki,unimol,xgboost,crem_lime,23,trained,76,test,1235,1240,0.6454623635738186,0.5238095238095238,0.2554709635050189,0.8571428571428571,2.1849398942668463,-0.3622164726257324,2.5471563668925787,-2.5471563668925787,-0.006026494963573307,0.26149745846859224
CHEMBL219_Ki,unimol,xgboost,crem_lime,23,trained,94,test,1245,1249,0.267738320408565,0.3090909090909091,-0.0598524309876032,0.9636363636363636,1.300009383431696,0.2332154512405395,1.0667939321911564,-1.0667939321911564,0.15652827815872206,-0.21638070914632526
CHEMBL219_Ki,unimol,xgboost,crem_lime,23,trained,95,test,1247,1256,0.3229367705174156,0.3076923076923077,0.022019779636267,0.5961538461538461,2.000016402604078,0.267842173576355,1.7321742290277231,-1.7321742290277231,0.3453371830611974,-0.32331740342493037
CHEMBL219_Ki,unimol,xgboost,crem_lime,23,trained,96,test,1285,1291,0.3430537117732893,0.2463768115942029,0.1282828098530185,0.6231884057971014,2.221848749616356,-0.1609536409378051,2.3828023905541613,-2.3828023905541613,0.14491547746165864,-0.016632667608640156
CHEMBL219_Ki,unimol,xgboost,crem_lime,23,trained,99,test,1397,1402,0.6322490355438704,0.5151515151515151,0.2415136358092326,0.9090909090909092,1.3628054903717943,0.2175254821777343,1.1452800081940602,-1.1452800081940602,-0.02831940305568523,0.26983303886491783
CHEMBL219_Ki,unimol,xgboost,crem_lime,23,trained,109,test,1502,1508,0.0809590258090292,0.1147540983606557,-0.0381759152898002,1.0,-1.0038264078530532,0.0463225841522216,1.050148992005275,-1.050148992005275,-0.0201687058300165,-0.018007209459783704
CHEMBL219_Ki,unimol,xgboost,crem_lime,23,trained,115,test,1594,1614,0.3036553274703883,0.4285714285714285,-0.2186031769268203,0.8979591836734694,-1.289964569513821,0.0814201831817627,1.3713847526955838,-1.3713847526955838,-0.07367321309060046,-0.14492996383621984
CHEMBL219_Ki,unimol,xgboost,crem_lime,23,trained,120,test,1725,1726,0.6843915343915344,0.5,0.3687830687830689,0.7222222222222222,-1.1418771585245802,0.1174541711807251,1.2593313297053053,-1.2593313297053053,0.006053532524120765,0.3627295362589481
CHEMBL219_Ki,unimol,xgboost,crem_lime,23,trained,121,test,1727,1731,0.3988095238095238,0.1,0.3320105820105819,0.9,1.132625565274592,-0.2433487176895141,1.3759742829641062,-1.3759742829641062,0.33585063223095085,-0.003840050220368929
CHEMBL219_Ki,unimol,xgboost,crem_lime,23,trained,126,test,1755,1758,0.5347619047619047,0.1351351351351351,0.4620684523809522,1.0,-1.5072736719497617,-0.1451443433761596,1.362129328573602,-1.362129328573602,0.341945641164391,0.12012281121656115
CHEMBL219_Ki,unimol,xgboost,crem_lime,23,trained,127,test,1763,1764,0.1076544765470042,0.1506849315068493,-0.0506648905172368,0.9452054794520548,2.6020599913279625,0.0781943798065185,2.523865611521444,-2.523865611521444,0.1983222318380761,-0.2489871223553129
CHEMBL219_Ki,unimol,xgboost,crem_mean,42,trained,10,test,87,996,0.606773610345039,0.56,0.1063036598750884,0.76,-1.4167684856748202,-0.3418986797332763,1.0748698059415438,-1.0748698059415438,-0.07432707466083886,0.18063073453592726
CHEMBL219_Ki,unimol,xgboost,crem_mean,42,trained,11,test,88,1010,0.2358787303974469,0.2156862745098039,0.0257453812567448,0.7647058823529411,1.7278625047157703,0.4842704534530639,1.2435920512627066,-1.2435920512627066,0.07223084988711977,-0.04648546863037496
CHEMBL219_Ki,unimol,xgboost,crem_mean,42,trained,17,test,106,435,0.961229314420804,0.9574468085106383,0.0888888888888917,0.0851063829787234,-2.819056238149908,-0.228872537612915,2.5901837005369925,-2.5901837005369925,0.06666666666666853,0.02222222222222317
CHEMBL219_Ki,unimol,xgboost,crem_mean,42,trained,20,test,129,145,0.3545386904761904,0.1818181818181818,0.2111028439153439,1.0,-1.6577435443720452,0.3399142026901245,1.9976577470621697,-1.9976577470621697,0.03585499058824156,0.17524785332710233
CHEMBL219_Ki,unimol,xgboost,crem_mean,42,trained,21,test,134,1716,0.2077618349392542,0.16,0.056859327308636,0.88,-1.551448260798422,-0.1001455783843994,1.4513026824140225,-1.4513026824140225,0.10748469453826591,-0.05062536722962991
CHEMBL219_Ki,unimol,xgboost,crem_mean,42,trained,26,test,194,202,0.1909798534798534,0.2083333333333333,-0.0219201850780798,0.5,-1.9829666607012195,-0.0819736719131469,1.9009929887880723,-1.9009929887880723,-0.005817574238626899,-0.016102610839452903
CHEMBL219_Ki,unimol,xgboost,crem_mean,42,trained,37,test,330,603,0.5706845238095237,0.5714285714285714,-0.0017361111111112,0.3809523809523809,1.441648936557443,0.6153241395950317,0.8263247969624112,-0.8263247969624112,-0.04971707818930046,0.04798096707818926
CHEMBL219_Ki,unimol,xgboost,crem_mean,42,trained,41,test,358,364,0.1812004679920748,0.2,-0.0234994150099064,0.7,1.1796766439888078,0.375101089477539,0.8045755545112687,-0.8045755545112687,0.10784715653375065,-0.13134657154365706
CHEMBL219_Ki,unimol,xgboost,crem_mean,42,trained,42,test,375,411,0.0841269841269841,0.0508474576271186,0.0350623582766439,0.5932203389830508,2.546542663478131,0.6407519578933716,1.90579070558476,-1.90579070558476,0.15985654664808388,-0.12479418837143999
CHEMBL219_Ki,unimol,xgboost,crem_mean,42,trained,45,test,405,429,0.2591790562378797,0.2142857142857142,0.0571369806663924,0.6785714285714286,-1.3324384599156054,-0.1440547704696655,1.18838368944594,-1.18838368944594,0.1739434837827256,-0.1168065031163332
CHEMBL219_Ki,unimol,xgboost,crem_mean,42,trained,48,test,433,458,0.1931773618538324,0.2272727272727272,-0.0441234140715109,0.5,1.7293323954638995,-1.2993812561035156e-05,1.7293453892764608,-1.7293453892764608,0.1489525724819842,-0.19307598655349512
CHEMBL219_Ki,unimol,xgboost,crem_mean,42,trained,49,test,451,483,0.2474741375840277,0.2653061224489796,-0.0242713127328511,0.3061224489795918,2.7879110876728004,-0.1094619035720825,2.897372991244883,-2.897372991244883,-0.0077991452991453,-0.0164721674337058
CHEMBL219_Ki,unimol,xgboost,crem_mean,42,trained,52,test,453,471,0.5208333333333334,0.5217391304347826,-0.0018939393939392,0.0652173913043478,1.4393326938302626,0.9088315963745116,0.5305010974557509,-0.5305010974557509,0.008417508417508402,-0.010311447811447601
CHEMBL219_Ki,unimol,xgboost,crem_mean,42,trained,47,test,459,466,0.3043478260869565,0.3043478260869565,0.0,0.217391304347826,3.5081554884596318,-0.029028296470642,3.5371837849302734,-3.5371837849302734,0.0,0.0
CHEMBL219_Ki,unimol,xgboost,crem_mean,42,trained,53,test,460,550,0.2519623233908948,0.2692307692307692,-0.0236305048335123,0.5769230769230769,-1.22902733424348,0.1940314769744873,1.4230588112179672,-1.4230588112179672,-0.03786068346551253,0.01423017863200023
CHEMBL219_Ki,unimol,xgboost,crem_mean,42,trained,58,test,533,540,0.7357343643127638,0.1746031746031746,0.6798320183020023,1.0,1.5642714304385623,0.504185676574707,1.0600857538638555,-1.0600857538638555,0.14425026322307624,0.5355817550789261
CHEMBL219_Ki,unimol,xgboost,crem_mean,42,trained,56,test,582,619,0.562833588387605,0.2923076923076923,0.3822648531563984,0.6307692307692307,-1.3744589128225146,-0.4320154190063476,0.942443493816167,-0.942443493816167,0.052193034050871535,0.33007181910552685
CHEMBL219_Ki,unimol,xgboost,crem_mean,42,trained,64,test,663,1229,0.2982962430750784,0.3636363636363636,-0.102677332310591,0.7272727272727273,-1.8123268683945035,-0.2805712223052978,1.5317556460892057,-1.5317556460892057,0.05884020911361793,-0.16151754142420893
CHEMBL219_Ki,unimol,xgboost,crem_mean,42,trained,71,test,772,789,0.1326368962384288,0.1636363636363636,-0.0370645805844872,0.6727272727272727,-2.23743504223894,0.0119295120239257,2.2493645542628657,-2.2493645542628657,0.023357587120143204,-0.06042216770463041
CHEMBL219_Ki,unimol,xgboost,crem_mean,42,trained,77,test,1054,1236,0.3964285714285714,0.35,0.0714285714285715,0.075,-2.575923175803573,-0.6499688625335693,1.9259543132700032,-1.9259543132700032,0.02930402930402933,0.04212454212454217
CHEMBL219_Ki,unimol,xgboost,crem_mean,42,trained,85,test,1117,1134,0.458372789767482,0.2244897959183673,0.3015859657528058,0.5102040816326531,2.2518629136403776,0.2027609348297119,2.0491019788106657,-2.0491019788106657,0.35302628529775343,-0.051440319544947655
CHEMBL219_Ki,unimol,xgboost,crem_mean,42,trained,86,test,1119,1124,0.2697847074633247,0.2363636363636363,0.04376568834483,0.5636363636363636,-1.1067807670343504,0.1609501838684082,1.2677309509027586,-1.2677309509027586,0.14429397009325765,-0.10052828174842765
CHEMBL219_Ki,unimol,xgboost,crem_mean,42,trained,87,test,1144,1145,0.5553753484667463,0.3333333333333333,0.3330630227001194,0.7777777777777778,1.1691423991003536,-0.6334903240203857,1.8026327231207395,-1.8026327231207395,0.3504747884446342,-0.017411765744514807
CHEMBL219_Ki,unimol,xgboost,crem_mean,42,trained,76,test,1235,1240,0.5681572215663125,0.5238095238095238,0.0931301652892562,0.3333333333333333,2.1849398942668463,-0.0385324954986572,2.2234723897655035,-2.2234723897655035,0.0630480504344141,0.030082114854842107
CHEMBL219_Ki,unimol,xgboost,crem_mean,42,trained,94,test,1245,1249,0.4329099821746881,0.3090909090909091,0.1792118163054696,0.4545454545454545,1.300009383431696,0.1436865329742431,1.1563228504574528,-1.1563228504574528,0.22141267100632422,-0.042200854700854634
CHEMBL219_Ki,unimol,xgboost,crem_mean,42,trained,95,test,1247,1256,0.3076923076923077,0.3076923076923077,0.0,0.0769230769230769,2.000016402604078,0.5891525745391846,1.4108638280648935,-1.4108638280648935,0.0,0.0
CHEMBL219_Ki,unimol,xgboost,crem_mean,42,trained,96,test,1285,1291,0.4159035283117455,0.2463768115942029,0.2249489125675084,0.4492753623188406,2.221848749616356,0.0483784675598144,2.1734702820565417,-2.1734702820565417,0.025858535318376966,0.19909037724913142
CHEMBL219_Ki,unimol,xgboost,crem_mean,42,trained,99,test,1397,1402,0.5044889856085302,0.5151515151515151,-0.0219914671824064,0.696969696969697,1.3628054903717943,0.4946359395980835,0.868169550773711,-0.868169550773711,-0.023709376648349236,0.0017179094659428365
CHEMBL219_Ki,unimol,xgboost,crem_mean,42,trained,109,test,1502,1508,0.1455342569218447,0.1147540983606557,0.0347701791154172,0.7049180327868853,-1.0038264078530532,0.3515775203704834,1.3554039282235366,-1.3554039282235366,0.09844122783937596,-0.06367104872395876
CHEMBL219_Ki,unimol,xgboost,crem_mean,42,trained,115,test,1594,1614,0.4005102040816326,0.4285714285714285,-0.0491071428571428,0.3673469387755102,-1.289964569513821,0.1022075414657592,1.3921721109795804,-1.3921721109795804,-0.026816189438738435,-0.022290953418404365
CHEMBL219_Ki,unimol,xgboost,crem_mean,42,trained,120,test,1725,1726,0.5,0.5,0.0,0.2222222222222222,-1.1418771585245802,-0.394561767578125,0.7473153909464552,-0.7473153909464552,0.0,0.0
CHEMBL219_Ki,unimol,xgboost,crem_mean,42,trained,121,test,1727,1731,0.8333333333333334,0.1,0.8148148148148149,0.45,1.132625565274592,-0.2996017932891845,1.4322273585637766,-1.4322273585637766,0.07385145416191168,0.7409633606529032
CHEMBL219_Ki,unimol,xgboost,crem_mean,42,trained,126,test,1755,1758,0.1089477196885428,0.1351351351351351,-0.0302791991101223,0.8648648648648649,-1.5072736719497617,-0.4351495504379272,1.0721241215118344,-1.0721241215118344,0.2896121703221886,-0.3198913694323109
CHEMBL219_Ki,unimol,xgboost,crem_mean,42,trained,127,test,1763,1764,0.1587053460476065,0.1506849315068493,0.0094433913141174,0.9178082191780822,2.6020599913279625,0.4950027465820312,2.1070572447459317,-2.1070572447459317,0.12400655759452694,-0.11456316628040955
CHEMBL219_Ki,unimol,xgboost,crem_lime,42,trained,10,test,87,996,0.7085293640015461,0.56,0.3375667363671501,1.0,-1.4167684856748202,-0.3418986797332763,1.0748698059415438,-1.0748698059415438,0.1883111053220291,0.14925563104512102
CHEMBL219_Ki,unimol,xgboost,crem_lime,42,trained,11,test,88,1010,0.2054571680219084,0.2156862745098039,-0.0130421107720668,1.0,1.7278625047157703,0.4842704534530639,1.2435920512627066,-1.2435920512627066,0.0260995540554945,-0.0391416648275613
CHEMBL219_Ki,unimol,xgboost,crem_lime,42,trained,17,test,106,435,0.9534069940441846,0.9574468085106383,-0.0949356399616629,0.6595744680851063,-2.819056238149908,-0.228872537612915,2.5901837005369925,-2.5901837005369925,-0.6121531947438937,0.5172175547822309
CHEMBL219_Ki,unimol,xgboost,crem_lime,42,trained,20,test,129,145,0.280855242720034,0.1818181818181818,0.1210452966578193,0.9772727272727272,-1.6577435443720452,0.3399142026901245,1.9976577470621697,-1.9976577470621697,0.022800684839829433,0.09824461181798987
CHEMBL219_Ki,unimol,xgboost,crem_lime,42,trained,21,test,134,1716,0.2328925982916619,0.16,0.0867769027281689,1.0,-1.551448260798422,-0.1001455783843994,1.4513026824140225,-1.4513026824140225,0.18144674176449896,-0.09466983903633006
CHEMBL219_Ki,unimol,xgboost,crem_lime,42,trained,26,test,194,202,0.2972891226420638,0.2083333333333333,0.11236520754787,1.0,-1.9829666607012195,-0.0819736719131469,1.9009929887880723,-1.9009929887880723,0.03838408251764953,0.07398112503022047
CHEMBL219_Ki,unimol,xgboost,crem_lime,42,trained,37,test,330,603,0.7987124701279114,0.5714285714285714,0.5303290969651265,0.9523809523809524,1.441648936557443,0.6153241395950317,0.8263247969624112,-0.8263247969624112,0.03757655556344147,0.49275254140168506
CHEMBL219_Ki,unimol,xgboost,crem_lime,42,trained,41,test,358,364,0.2284474852511792,0.2,0.035559356563974,0.9666666666666668,1.1796766439888078,0.375101089477539,0.8045755545112687,-0.8045755545112687,0.08339350277988723,-0.04783414621591323
CHEMBL219_Ki,unimol,xgboost,crem_lime,42,trained,42,test,375,411,0.0781633906633906,0.0508474576271186,0.0287792865917865,0.9661016949152542,2.546542663478131,0.6407519578933716,1.90579070558476,-1.90579070558476,0.1854090941844437,-0.1566298075926572
CHEMBL219_Ki,unimol,xgboost,crem_lime,42,trained,45,test,405,429,0.1402352917614495,0.2142857142857142,-0.0942459923036096,0.9642857142857144,-1.3324384599156054,-0.1440547704696655,1.18838368944594,-1.18838368944594,0.7063226618916882,-0.8005686541952979
CHEMBL219_Ki,unimol,xgboost,crem_lime,42,trained,48,test,433,458,0.228405930578798,0.2272727272727272,0.0014664983960916,0.8181818181818182,1.7293323954638995,-1.2993812561035156e-05,1.7293453892764608,-1.7293453892764608,0.06737403287487463,-0.06590753447878303
CHEMBL219_Ki,unimol,xgboost,crem_lime,42,trained,49,test,451,483,0.291855256691536,0.2653061224489796,0.0361363216079239,0.7551020408163265,2.7879110876728004,-0.1094619035720825,2.897372991244883,-2.897372991244883,0.11355009149894175,-0.07741376989101786
CHEMBL219_Ki,unimol,xgboost,crem_lime,42,trained,52,test,453,471,0.6804477225672878,0.5217391304347826,0.3318452380952381,0.6086956521739131,1.4393326938302626,0.9088315963745116,0.5305010974557509,-0.5305010974557509,0.209505772005772,0.12233946608946608
CHEMBL219_Ki,unimol,xgboost,crem_lime,42,trained,47,test,459,466,0.2543312736646729,0.3043478260869565,-0.0718987941070327,0.8043478260869565,3.5081554884596318,-0.029028296470642,3.5371837849302734,-3.5371837849302734,-0.08342051591711637,0.011521721810083665
CHEMBL219_Ki,unimol,xgboost,crem_lime,42,trained,53,test,460,550,0.4306844656512431,0.2692307692307692,0.2209366372069642,0.9230769230769232,-1.22902733424348,0.1940314769744873,1.4230588112179672,-1.4230588112179672,-0.018562415490584898,0.2394990526975491
CHEMBL219_Ki,unimol,xgboost,crem_lime,42,trained,58,test,533,540,0.2993438880254296,0.1746031746031746,0.1511281720308089,1.0,1.5642714304385623,0.504185676574707,1.0600857538638555,-1.0600857538638555,0.20919401340642,-0.058065841375611105
CHEMBL219_Ki,unimol,xgboost,crem_lime,42,trained,56,test,582,619,0.5841170835161178,0.2923076923076923,0.4123393571423404,1.0,-1.3744589128225146,-0.4320154190063476,0.942443493816167,-0.942443493816167,0.05642920066302884,0.35591015647931157
CHEMBL219_Ki,unimol,xgboost,crem_lime,42,trained,64,test,663,1229,0.2403059223964155,0.3636363636363636,-0.1938049790913469,0.9545454545454546,-1.8123268683945035,-0.2805712223052978,1.5317556460892057,-1.5317556460892057,-0.05444820205718746,-0.13935677703415944
CHEMBL219_Ki,unimol,xgboost,crem_lime,42,trained,71,test,772,789,0.1653412020078686,0.1636363636363636,0.0020383937050603,1.0,-2.23743504223894,0.0119295120239257,2.2493645542628657,-2.2493645542628657,0.021770033410156663,-0.019731639705096362
CHEMBL219_Ki,unimol,xgboost,crem_lime,42,trained,77,test,1054,1236,0.6364433185861756,0.35,0.4406820285941163,0.55,-2.575923175803573,-0.6499688625335693,1.9259543132700032,-1.9259543132700032,0.31192372950614694,0.12875829908796937
CHEMBL219_Ki,unimol,xgboost,crem_lime,42,trained,85,test,1117,1134,0.5034261193352102,0.2244897959183673,0.3596810486164552,0.9591836734693876,2.2518629136403776,0.2027609348297119,2.0491019788106657,-2.0491019788106657,0.10254868859443163,0.2571323600220236
CHEMBL219_Ki,unimol,xgboost,crem_lime,42,trained,86,test,1119,1124,0.2893867817289977,0.2363636363636363,0.0694350713117826,0.9636363636363636,-1.1067807670343504,0.1609501838684082,1.2677309509027586,-1.2677309509027586,0.14976427778695908,-0.08032920647517648
CHEMBL219_Ki,unimol,xgboost,crem_lime,42,trained,87,test,1144,1145,0.6525528402721384,0.3333333333333333,0.4788292604082076,1.0,1.1691423991003536,-0.6334903240203857,1.8026327231207395,-1.8026327231207395,0.43105818775462473,0.04777107265358288
CHEMBL219_Ki,unimol,xgboost,crem_lime,42,trained,76,test,1235,1240,0.4772041565237819,0.5238095238095238,-0.0978712713000579,0.8571428571428571,2.1849398942668463,-0.0385324954986572,2.2234723897655035,-2.2234723897655035,-0.006026494963573307,-0.0918447763364846
CHEMBL219_Ki,unimol,xgboost,crem_lime,42,trained,94,test,1245,1249,0.4911486512155207,0.3090909090909091,0.2635046267593063,0.9636363636363636,1.300009383431696,0.1436865329742431,1.1563228504574528,-1.1563228504574528,0.15652827815872206,0.10697634860058425
CHEMBL219_Ki,unimol,xgboost,crem_lime,42,trained,95,test,1247,1256,0.3235938792390406,0.3076923076923077,0.0229689366786141,0.5961538461538461,2.000016402604078,0.5891525745391846,1.4108638280648935,-1.4108638280648935,0.3453371830611974,-0.32236824638258327
CHEMBL219_Ki,unimol,xgboost,crem_lime,42,trained,96,test,1285,1291,0.2290172392950005,0.2463768115942029,-0.0230348170893261,0.6231884057971014,2.221848749616356,0.0483784675598144,2.1734702820565417,-2.1734702820565417,0.14491547746165864,-0.16795029455098476
CHEMBL219_Ki,unimol,xgboost,crem_lime,42,trained,99,test,1397,1402,0.5887683697747298,0.5151515151515151,0.1518347626603802,0.9090909090909092,1.3628054903717943,0.4946359395980835,0.868169550773711,-0.868169550773711,-0.02831940305568523,0.18015416571606543
CHEMBL219_Ki,unimol,xgboost,crem_lime,42,trained,109,test,1502,1508,0.0808752116453278,0.1147540983606557,-0.0382705942525,1.0,-1.0038264078530532,0.3515775203704834,1.3554039282235366,-1.3554039282235366,-0.0201687058300165,-0.0181018884224835
CHEMBL219_Ki,unimol,xgboost,crem_lime,42,trained,115,test,1594,1614,0.3482546689863763,0.4285714285714285,-0.1405543292738414,0.8979591836734694,-1.289964569513821,0.1022075414657592,1.3921721109795804,-1.3921721109795804,-0.07367321309060046,-0.06688111618324094
CHEMBL219_Ki,unimol,xgboost,crem_lime,42,trained,120,test,1725,1726,0.6078864309256466,0.5,0.2157728618512933,0.7222222222222222,-1.1418771585245802,-0.394561767578125,0.7473153909464552,-0.7473153909464552,0.006053532524120765,0.20971932932717252
CHEMBL219_Ki,unimol,xgboost,crem_lime,42,trained,121,test,1727,1731,0.5011904761904762,0.1,0.4457671957671957,0.9,1.132625565274592,-0.2996017932891845,1.4322273585637766,-1.4322273585637766,0.33585063223095085,0.10991656353624485
CHEMBL219_Ki,unimol,xgboost,crem_lime,42,trained,126,test,1755,1758,0.8599999999999999,0.1351351351351351,0.8381249999999999,1.0,-1.5072736719497617,-0.4351495504379272,1.0721241215118344,-1.0721241215118344,0.341945641164391,0.4961793588356089
CHEMBL219_Ki,unimol,xgboost,crem_lime,42,trained,127,test,1763,1764,0.1434421204801639,0.1506849315068493,-0.0085278258862585,0.9452054794520548,2.6020599913279625,0.4950027465820312,2.1070572447459317,-2.1070572447459317,0.1983222318380761,-0.2068500577243346
CHEMBL219_Ki,unimol,mlp,crem_mean,11,trained,10,test,87,996,0.5728699088330984,0.56,0.0292497928024962,0.76,-1.4167684856748202,-1.4654451608657837,0.0486766751909635,-0.0486766751909635,-0.08388567138220404,0.11313546418470025
