dataset,component_id,component_split,left_index,right_index,positive_atoms,total_atoms,valid_normalized_ap_prevalence
CHEMBL4792_Ki,57,calibration,589,919,8,64,True
CHEMBL4792_Ki,36,calibration,590,972,16,62,True
CHEMBL4792_Ki,58,calibration,593,848,19,58,True
CHEMBL4792_Ki,60,calibration,624,1147,18,61,True
CHEMBL4792_Ki,61,test,638,1269,18,62,True
CHEMBL4792_Ki,63,calibration,748,817,22,66,True
CHEMBL4792_Ki,65,test,791,840,16,60,True
CHEMBL4792_Ki,68,calibration,1057,1326,13,65,True
CHEMBL4792_Ki,37,test,1096,1146,28,63,True
CHEMBL4792_Ki,72,test,1304,1306,14,64,True
CHEMBL4792_Ki,74,test,1330,1355,22,64,True
CHEMBL4792_Ki,75,test,1331,1357,45,66,True
CHEMBL4792_Ki,77,test,1364,1388,17,57,True
CHEMBL4792_Ki,27,calibration,1370,1384,20,63,True
CHEMBL4792_Ki,78,test,1397,1398,7,62,True
CHEMBL4792_Ki,21,test,1425,1426,32,72,True
