dataset,component_id,component_split,left_index,right_index,positive_atoms,total_atoms,valid_normalized_ap_prevalence
CHEMBL4792_Ki,62,test,1023,1093,20,57,True
CHEMBL4792_Ki,66,test,1035,1240,46,65,True
CHEMBL4792_Ki,67,calibration,1054,1217,10,61,True
CHEMBL4792_Ki,68,calibration,1057,1326,13,65,True
CHEMBL4792_Ki,70,test,1272,1276,7,62,True
CHEMBL4792_Ki,73,test,1313,1314,16,64,True
CHEMBL4792_Ki,74,test,1330,1355,22,64,True
CHEMBL4792_Ki,77,test,1364,1388,17,57,True
CHEMBL4792_Ki,27,test,1370,1384,20,63,True
CHEMBL4792_Ki,78,test,1397,1398,7,62,True
CHEMBL4792_Ki,21,test,1425,1426,32,72,True
