dataset,component_id,component_split,left_row_id,right_row_id,left_unimol_2d_fallback,right_unimol_2d_fallback,any_unimol_2d_fallback
CHEMBL236_Ki,40,calibration,CHEMBL236_Ki:339,CHEMBL236_Ki:343,False,False,False
CHEMBL236_Ki,43,calibration,CHEMBL236_Ki:381,CHEMBL236_Ki:1921,False,False,False
CHEMBL236_Ki,44,calibration,CHEMBL236_Ki:382,CHEMBL236_Ki:1755,False,False,False
CHEMBL236_Ki,45,test,CHEMBL236_Ki:394,CHEMBL236_Ki:398,False,False,False
CHEMBL236_Ki,46,test,CHEMBL236_Ki:407,CHEMBL236_Ki:409,False,False,False
CHEMBL236_Ki,48,test,CHEMBL236_Ki:445,CHEMBL236_Ki:2040,False,False,False
CHEMBL236_Ki,53,test,CHEMBL236_Ki:518,CHEMBL236_Ki:589,False,False,False
CHEMBL236_Ki,54,test,CHEMBL236_Ki:562,CHEMBL236_Ki:564,False,False,False
CHEMBL236_Ki,60,calibration,CHEMBL236_Ki:644,CHEMBL236_Ki:2051,False,False,False
CHEMBL236_Ki,66,calibration,CHEMBL236_Ki:709,CHEMBL236_Ki:714,False,False,False
CHEMBL236_Ki,67,test,CHEMBL236_Ki:715,CHEMBL236_Ki:717,False,False,False
CHEMBL236_Ki,71,calibration,CHEMBL236_Ki:739,CHEMBL236_Ki:748,False,False,False
CHEMBL236_Ki,73,calibration,CHEMBL236_Ki:763,CHEMBL236_Ki:779,False,False,False
CHEMBL236_Ki,7,test,CHEMBL236_Ki:843,CHEMBL236_Ki:1134,False,False,False
CHEMBL236_Ki,76,test,CHEMBL236_Ki:850,CHEMBL236_Ki:851,False,False,False
CHEMBL236_Ki,77,test,CHEMBL236_Ki:862,CHEMBL236_Ki:863,False,False,False
CHEMBL236_Ki,78,calibration,CHEMBL236_Ki:864,CHEMBL236_Ki:865,False,False,False
CHEMBL236_Ki,80,calibration,CHEMBL236_Ki:874,CHEMBL236_Ki:887,False,False,False
CHEMBL236_Ki,82,calibration,CHEMBL236_Ki:875,CHEMBL236_Ki:891,False,False,False
CHEMBL236_Ki,81,test,CHEMBL236_Ki:900,CHEMBL236_Ki:961,False,False,False
CHEMBL236_Ki,84,test,CHEMBL236_Ki:915,CHEMBL236_Ki:930,True,True,True
CHEMBL236_Ki,85,test,CHEMBL236_Ki:994,CHEMBL236_Ki:998,False,False,False
CHEMBL236_Ki,86,test,CHEMBL236_Ki:1009,CHEMBL236_Ki:1010,False,False,False
CHEMBL236_Ki,89,test,CHEMBL236_Ki:1072,CHEMBL236_Ki:1073,False,False,False
CHEMBL236_Ki,91,test,CHEMBL236_Ki:1117,CHEMBL236_Ki:1120,False,False,False
CHEMBL236_Ki,10,calibration,CHEMBL236_Ki:1124,CHEMBL236_Ki:1127,False,False,False
CHEMBL236_Ki,94,calibration,CHEMBL236_Ki:1191,CHEMBL236_Ki:1192,False,False,False
CHEMBL236_Ki,96,calibration,CHEMBL236_Ki:1224,CHEMBL236_Ki:1227,False,False,False
CHEMBL236_Ki,97,test,CHEMBL236_Ki:1225,CHEMBL236_Ki:1228,False,False,False
CHEMBL236_Ki,99,test,CHEMBL236_Ki:1262,CHEMBL236_Ki:1415,False,False,False
CHEMBL236_Ki,100,test,CHEMBL236_Ki:1285,CHEMBL236_Ki:2054,False,False,False
CHEMBL236_Ki,107,test,CHEMBL236_Ki:1444,CHEMBL236_Ki:1447,False,False,False
CHEMBL236_Ki,108,calibration,CHEMBL236_Ki:1465,CHEMBL236_Ki:1467,False,False,False
CHEMBL236_Ki,109,calibration,CHEMBL236_Ki:1488,CHEMBL236_Ki:1494,False,False,False
CHEMBL236_Ki,110,calibration,CHEMBL236_Ki:1502,CHEMBL236_Ki:1504,False,False,False
CHEMBL236_Ki,112,test,CHEMBL236_Ki:1541,CHEMBL236_Ki:1547,False,False,False
CHEMBL236_Ki,111,calibration,CHEMBL236_Ki:1564,CHEMBL236_Ki:1565,False,False,False
CHEMBL236_Ki,115,calibration,CHEMBL236_Ki:1604,CHEMBL236_Ki:1607,False,False,False
CHEMBL236_Ki,118,calibration,CHEMBL236_Ki:1654,CHEMBL236_Ki:1655,False,False,False
CHEMBL236_Ki,120,test,CHEMBL236_Ki:1729,CHEMBL236_Ki:1786,False,False,False
CHEMBL236_Ki,122,test,CHEMBL236_Ki:1746,CHEMBL236_Ki:2584,False,False,False
CHEMBL236_Ki,127,test,CHEMBL236_Ki:1828,CHEMBL236_Ki:1830,False,False,False
CHEMBL236_Ki,125,calibration,CHEMBL236_Ki:1834,CHEMBL236_Ki:1927,False,False,False
CHEMBL236_Ki,128,test,CHEMBL236_Ki:1849,CHEMBL236_Ki:2516,False,False,False
CHEMBL236_Ki,129,test,CHEMBL236_Ki:1853,CHEMBL236_Ki:1859,False,False,False
CHEMBL236_Ki,135,test,CHEMBL236_Ki:2000,CHEMBL236_Ki:2008,False,False,False
CHEMBL236_Ki,136,test,CHEMBL236_Ki:2027,CHEMBL236_Ki:2028,False,False,False
CHEMBL236_Ki,137,test,CHEMBL236_Ki:2050,CHEMBL236_Ki:2418,False,False,False
CHEMBL236_Ki,141,calibration,CHEMBL236_Ki:2175,CHEMBL236_Ki:2192,False,False,False
CHEMBL236_Ki,142,test,CHEMBL236_Ki:2184,CHEMBL236_Ki:2205,False,False,False
CHEMBL236_Ki,143,test,CHEMBL236_Ki:2197,CHEMBL236_Ki:2295,False,False,False
CHEMBL236_Ki,140,test,CHEMBL236_Ki:2259,CHEMBL236_Ki:2297,False,False,False
CHEMBL236_Ki,149,test,CHEMBL236_Ki:2376,CHEMBL236_Ki:2377,False,False,False
CHEMBL236_Ki,151,calibration,CHEMBL236_Ki:2422,CHEMBL236_Ki:2430,False,False,False
CHEMBL236_Ki,153,calibration,CHEMBL236_Ki:2479,CHEMBL236_Ki:2483,False,False,False
CHEMBL236_Ki,138,test,CHEMBL236_Ki:2525,CHEMBL236_Ki:2533,False,False,False
CHEMBL237_EC50,0,calibration,CHEMBL237_EC50:4,CHEMBL237_EC50:427,False,False,False
CHEMBL237_EC50,1,test,CHEMBL237_EC50:8,CHEMBL237_EC50:311,False,False,False
CHEMBL237_EC50,3,test,CHEMBL237_EC50:14,CHEMBL237_EC50:17,False,False,False
CHEMBL237_EC50,6,test,CHEMBL237_EC50:45,CHEMBL237_EC50:47,False,False,False
CHEMBL237_EC50,7,test,CHEMBL237_EC50:46,CHEMBL237_EC50:48,False,False,False
CHEMBL237_EC50,8,test,CHEMBL237_EC50:57,CHEMBL237_EC50:62,False,False,False
CHEMBL237_EC50,11,test,CHEMBL237_EC50:80,CHEMBL237_EC50:101,False,False,False
CHEMBL237_EC50,19,test,CHEMBL237_EC50:161,CHEMBL237_EC50:163,False,False,False
CHEMBL237_EC50,20,calibration,CHEMBL237_EC50:169,CHEMBL237_EC50:436,False,False,False
CHEMBL237_EC50,21,test,CHEMBL237_EC50:174,CHEMBL237_EC50:522,False,False,False
CHEMBL237_EC50,23,test,CHEMBL237_EC50:178,CHEMBL237_EC50:183,False,False,False
CHEMBL237_EC50,26,calibration,CHEMBL237_EC50:211,CHEMBL237_EC50:312,False,False,False
CHEMBL237_EC50,28,calibration,CHEMBL237_EC50:218,CHEMBL237_EC50:488,False,False,False
CHEMBL237_EC50,32,test,CHEMBL237_EC50:274,CHEMBL237_EC50:301,False,False,False
CHEMBL237_EC50,36,calibration,CHEMBL237_EC50:342,CHEMBL237_EC50:344,False,False,False
CHEMBL237_EC50,38,calibration,CHEMBL237_EC50:347,CHEMBL237_EC50:348,False,False,False
CHEMBL237_EC50,39,calibration,CHEMBL237_EC50:350,CHEMBL237_EC50:475,False,False,False
CHEMBL237_EC50,42,test,CHEMBL237_EC50:371,CHEMBL237_EC50:372,False,False,False
CHEMBL237_EC50,43,calibration,CHEMBL237_EC50:401,CHEMBL237_EC50:416,False,False,False
CHEMBL237_EC50,44,test,CHEMBL237_EC50:406,CHEMBL237_EC50:415,False,False,False
CHEMBL237_EC50,47,calibration,CHEMBL237_EC50:456,CHEMBL237_EC50:458,False,False,False
CHEMBL237_EC50,48,test,CHEMBL237_EC50:460,CHEMBL237_EC50:463,False,False,False
CHEMBL237_EC50,52,test,CHEMBL237_EC50:530,CHEMBL237_EC50:532,False,False,False
CHEMBL237_EC50,53,test,CHEMBL237_EC50:545,CHEMBL237_EC50:552,False,False,False
CHEMBL237_EC50,9,calibration,CHEMBL237_EC50:585,CHEMBL237_EC50:587,False,False,False
CHEMBL237_EC50,54,test,CHEMBL237_EC50:627,CHEMBL237_EC50:644,False,False,False
CHEMBL237_EC50,57,test,CHEMBL237_EC50:631,CHEMBL237_EC50:638,False,False,False
CHEMBL237_EC50,58,calibration,CHEMBL237_EC50:657,CHEMBL237_EC50:659,False,False,False
CHEMBL237_EC50,25,calibration,CHEMBL237_EC50:756,CHEMBL237_EC50:934,False,False,False
CHEMBL237_EC50,62,calibration,CHEMBL237_EC50:771,CHEMBL237_EC50:776,False,False,False
CHEMBL237_EC50,63,calibration,CHEMBL237_EC50:778,CHEMBL237_EC50:783,False,False,False
CHEMBL237_EC50,65,test,CHEMBL237_EC50:816,CHEMBL237_EC50:821,False,False,False
CHEMBL237_EC50,68,calibration,CHEMBL237_EC50:871,CHEMBL237_EC50:873,False,False,False
CHEMBL237_EC50,29,calibration,CHEMBL237_EC50:905,CHEMBL237_EC50:907,False,False,False
CHEMBL237_EC50,71,calibration,CHEMBL237_EC50:953,CHEMBL237_EC50:954,False,False,False
CHEMBL237_Ki,3,calibration,CHEMBL237_Ki:29,CHEMBL237_Ki:230,False,False,False
CHEMBL237_Ki,10,test,CHEMBL237_Ki:108,CHEMBL237_Ki:1551,False,False,False
CHEMBL237_Ki,18,calibration,CHEMBL237_Ki:147,CHEMBL237_Ki:385,False,False,False
CHEMBL237_Ki,20,calibration,CHEMBL237_Ki:149,CHEMBL237_Ki:393,False,False,False
CHEMBL237_Ki,23,calibration,CHEMBL237_Ki:162,CHEMBL237_Ki:168,False,False,False
CHEMBL237_Ki,26,calibration,CHEMBL237_Ki:203,CHEMBL237_Ki:204,False,False,False
CHEMBL237_Ki,27,test,CHEMBL237_Ki:206,CHEMBL237_Ki:211,False,False,False
CHEMBL237_Ki,28,calibration,CHEMBL237_Ki:244,CHEMBL237_Ki:260,False,False,False
CHEMBL237_Ki,33,test,CHEMBL237_Ki:312,CHEMBL237_Ki:313,False,False,False
CHEMBL237_Ki,35,calibration,CHEMBL237_Ki:321,CHEMBL237_Ki:327,False,False,False
CHEMBL237_Ki,38,test,CHEMBL237_Ki:391,CHEMBL237_Ki:645,False,False,False
CHEMBL237_Ki,41,test,CHEMBL237_Ki:419,CHEMBL237_Ki:420,False,False,False
CHEMBL237_Ki,43,test,CHEMBL237_Ki:435,CHEMBL237_Ki:445,False,False,False
CHEMBL237_Ki,45,test,CHEMBL237_Ki:469,CHEMBL237_Ki:470,False,False,False
CHEMBL237_Ki,46,calibration,CHEMBL237_Ki:477,CHEMBL237_Ki:480,False,False,False
CHEMBL237_Ki,47,calibration,CHEMBL237_Ki:500,CHEMBL237_Ki:1415,False,False,False
CHEMBL237_Ki,54,test,CHEMBL237_Ki:621,CHEMBL237_Ki:1717,False,False,False
CHEMBL237_Ki,55,calibration,CHEMBL237_Ki:630,CHEMBL237_Ki:634,False,False,False
CHEMBL237_Ki,59,calibration,CHEMBL237_Ki:648,CHEMBL237_Ki:688,False,False,False
CHEMBL237_Ki,63,calibration,CHEMBL237_Ki:685,CHEMBL237_Ki:750,False,False,False
CHEMBL237_Ki,72,test,CHEMBL237_Ki:837,CHEMBL237_Ki:841,False,False,False
CHEMBL237_Ki,73,calibration,CHEMBL237_Ki:846,CHEMBL237_Ki:854,False,False,False
CHEMBL237_Ki,53,test,CHEMBL237_Ki:874,CHEMBL237_Ki:1043,False,False,False
CHEMBL237_Ki,74,test,CHEMBL237_Ki:908,CHEMBL237_Ki:919,False,False,False
CHEMBL237_Ki,78,calibration,CHEMBL237_Ki:934,CHEMBL237_Ki:1038,False,False,False
CHEMBL237_Ki,84,calibration,CHEMBL237_Ki:1022,CHEMBL237_Ki:1024,False,False,False
CHEMBL237_Ki,85,test,CHEMBL237_Ki:1026,CHEMBL237_Ki:1028,False,False,False
CHEMBL237_Ki,86,test,CHEMBL237_Ki:1029,CHEMBL237_Ki:1033,False,False,False
CHEMBL237_Ki,80,calibration,CHEMBL237_Ki:1041,CHEMBL237_Ki:1882,False,False,False
CHEMBL237_Ki,87,test,CHEMBL237_Ki:1055,CHEMBL237_Ki:1690,False,False,False
CHEMBL237_Ki,88,calibration,CHEMBL237_Ki:1059,CHEMBL237_Ki:1060,False,False,False
CHEMBL237_Ki,89,calibration,CHEMBL237_Ki:1072,CHEMBL237_Ki:1382,False,False,False
CHEMBL237_Ki,91,calibration,CHEMBL237_Ki:1102,CHEMBL237_Ki:1115,False,False,False
CHEMBL237_Ki,90,calibration,CHEMBL237_Ki:1105,CHEMBL237_Ki:1119,False,False,False
CHEMBL237_Ki,93,test,CHEMBL237_Ki:1135,CHEMBL237_Ki:1139,False,False,False
CHEMBL237_Ki,79,test,CHEMBL237_Ki:1167,CHEMBL237_Ki:1577,False,False,False
CHEMBL237_Ki,94,test,CHEMBL237_Ki:1171,CHEMBL237_Ki:1174,False,False,False
CHEMBL237_Ki,99,test,CHEMBL237_Ki:1250,CHEMBL237_Ki:1253,False,False,False
CHEMBL237_Ki,102,calibration,CHEMBL237_Ki:1313,CHEMBL237_Ki:1315,True,True,True
CHEMBL237_Ki,103,calibration,CHEMBL237_Ki:1321,CHEMBL237_Ki:1651,False,False,False
CHEMBL237_Ki,12,test,CHEMBL237_Ki:1388,CHEMBL237_Ki:1392,False,False,False
CHEMBL237_Ki,104,calibration,CHEMBL237_Ki:1394,CHEMBL237_Ki:1398,False,False,False
CHEMBL237_Ki,107,test,CHEMBL237_Ki:1447,CHEMBL237_Ki:1455,False,False,False
CHEMBL237_Ki,108,test,CHEMBL237_Ki:1465,CHEMBL237_Ki:1765,False,False,False
CHEMBL237_Ki,111,test,CHEMBL237_Ki:1570,CHEMBL237_Ki:2602,False,False,False
CHEMBL237_Ki,112,test,CHEMBL237_Ki:1586,CHEMBL237_Ki:1591,False,False,False
CHEMBL237_Ki,114,test,CHEMBL237_Ki:1614,CHEMBL237_Ki:1616,False,False,False
CHEMBL237_Ki,116,test,CHEMBL237_Ki:1655,CHEMBL237_Ki:1808,False,False,False
CHEMBL237_Ki,115,calibration,CHEMBL237_Ki:1670,CHEMBL237_Ki:1807,False,False,False
CHEMBL237_Ki,119,calibration,CHEMBL237_Ki:1682,CHEMBL237_Ki:2026,False,False,False
CHEMBL237_Ki,120,test,CHEMBL237_Ki:1742,CHEMBL237_Ki:1743,False,False,False
CHEMBL237_Ki,121,calibration,CHEMBL237_Ki:1747,CHEMBL237_Ki:1751,False,False,False
CHEMBL237_Ki,122,calibration,CHEMBL237_Ki:1749,CHEMBL237_Ki:1750,False,False,False
CHEMBL237_Ki,117,test,CHEMBL237_Ki:1806,CHEMBL237_Ki:1819,False,False,False
CHEMBL237_Ki,127,test,CHEMBL237_Ki:1855,CHEMBL237_Ki:1941,False,False,False
CHEMBL237_Ki,130,test,CHEMBL237_Ki:1875,CHEMBL237_Ki:1876,False,False,False
CHEMBL237_Ki,128,test,CHEMBL237_Ki:1878,CHEMBL237_Ki:1886,False,False,False
CHEMBL237_Ki,131,calibration,CHEMBL237_Ki:1911,CHEMBL237_Ki:2367,False,False,False
CHEMBL237_Ki,132,calibration,CHEMBL237_Ki:1913,CHEMBL237_Ki:1916,False,False,False
CHEMBL237_Ki,133,calibration,CHEMBL237_Ki:1936,CHEMBL237_Ki:1938,False,False,False
CHEMBL237_Ki,134,test,CHEMBL237_Ki:1965,CHEMBL237_Ki:2000,False,False,False
CHEMBL237_Ki,138,test,CHEMBL237_Ki:1978,CHEMBL237_Ki:2101,False,False,False
CHEMBL237_Ki,139,calibration,CHEMBL237_Ki:1991,CHEMBL237_Ki:2104,False,False,False
CHEMBL237_Ki,141,test,CHEMBL237_Ki:2025,CHEMBL237_Ki:2039,False,False,False
CHEMBL237_Ki,143,test,CHEMBL237_Ki:2056,CHEMBL237_Ki:2061,False,False,False
CHEMBL237_Ki,150,calibration,CHEMBL237_Ki:2182,CHEMBL237_Ki:2192,False,False,False
CHEMBL237_Ki,152,test,CHEMBL237_Ki:2233,CHEMBL237_Ki:2236,False,False,False
CHEMBL237_Ki,153,calibration,CHEMBL237_Ki:2260,CHEMBL237_Ki:2294,False,False,False
CHEMBL237_Ki,146,test,CHEMBL237_Ki:2299,CHEMBL237_Ki:2301,False,False,False
CHEMBL237_Ki,157,calibration,CHEMBL237_Ki:2346,CHEMBL237_Ki:2348,False,False,False
CHEMBL237_Ki,158,test,CHEMBL237_Ki:2458,CHEMBL237_Ki:2459,False,False,False
CHEMBL237_Ki,159,test,CHEMBL237_Ki:2465,CHEMBL237_Ki:2466,False,False,False
CHEMBL237_Ki,161,test,CHEMBL237_Ki:2518,CHEMBL237_Ki:2522,False,False,False
CHEMBL237_Ki,162,test,CHEMBL237_Ki:2546,CHEMBL237_Ki:2547,False,False,False
CHEMBL237_Ki,163,calibration,CHEMBL237_Ki:2553,CHEMBL237_Ki:2555,False,False,False
CHEMBL237_Ki,110,calibration,CHEMBL237_Ki:2576,CHEMBL237_Ki:2579,False,False,False
CHEMBL238_Ki,1,test,CHEMBL238_Ki:12,CHEMBL238_Ki:107,False,False,False
CHEMBL238_Ki,3,test,CHEMBL238_Ki:16,CHEMBL238_Ki:50,False,False,False
CHEMBL238_Ki,4,calibration,CHEMBL238_Ki:17,CHEMBL238_Ki:27,False,False,False
CHEMBL238_Ki,5,test,CHEMBL238_Ki:36,CHEMBL238_Ki:38,False,False,False
CHEMBL238_Ki,8,calibration,CHEMBL238_Ki:88,CHEMBL238_Ki:89,False,False,False
CHEMBL238_Ki,9,calibration,CHEMBL238_Ki:120,CHEMBL238_Ki:123,False,False,False
CHEMBL238_Ki,12,calibration,CHEMBL238_Ki:139,CHEMBL238_Ki:141,False,False,False
CHEMBL238_Ki,11,calibration,CHEMBL238_Ki:154,CHEMBL238_Ki:405,False,False,False
CHEMBL238_Ki,14,calibration,CHEMBL238_Ki:175,CHEMBL238_Ki:185,False,False,False
CHEMBL238_Ki,16,test,CHEMBL238_Ki:195,CHEMBL238_Ki:206,False,False,False
CHEMBL238_Ki,17,calibration,CHEMBL238_Ki:199,CHEMBL238_Ki:208,False,False,False
CHEMBL238_Ki,18,test,CHEMBL238_Ki:200,CHEMBL238_Ki:202,False,False,False
CHEMBL238_Ki,20,test,CHEMBL238_Ki:221,CHEMBL238_Ki:818,True,False,True
CHEMBL238_Ki,23,test,CHEMBL238_Ki:247,CHEMBL238_Ki:252,False,False,False
CHEMBL238_Ki,27,test,CHEMBL238_Ki:277,CHEMBL238_Ki:279,False,False,False
CHEMBL238_Ki,30,calibration,CHEMBL238_Ki:312,CHEMBL238_Ki:314,False,False,False
CHEMBL238_Ki,32,calibration,CHEMBL238_Ki:346,CHEMBL238_Ki:347,False,False,False
CHEMBL238_Ki,34,test,CHEMBL238_Ki:426,CHEMBL238_Ki:427,False,False,False
CHEMBL238_Ki,35,calibration,CHEMBL238_Ki:446,CHEMBL238_Ki:471,False,False,False
CHEMBL238_Ki,36,test,CHEMBL238_Ki:447,CHEMBL238_Ki:461,False,False,False
CHEMBL238_Ki,37,calibration,CHEMBL238_Ki:451,CHEMBL238_Ki:470,False,False,False
CHEMBL238_Ki,38,test,CHEMBL238_Ki:483,CHEMBL238_Ki:489,False,False,False
CHEMBL238_Ki,42,test,CHEMBL238_Ki:564,CHEMBL238_Ki:566,False,False,False
CHEMBL238_Ki,47,test,CHEMBL238_Ki:620,CHEMBL238_Ki:622,False,False,False
CHEMBL238_Ki,49,calibration,CHEMBL238_Ki:632,CHEMBL238_Ki:1030,False,False,False
CHEMBL238_Ki,52,test,CHEMBL238_Ki:639,CHEMBL238_Ki:641,False,False,False
CHEMBL238_Ki,55,test,CHEMBL238_Ki:671,CHEMBL238_Ki:672,False,False,False
CHEMBL238_Ki,56,calibration,CHEMBL238_Ki:692,CHEMBL238_Ki:698,False,False,False
CHEMBL238_Ki,58,test,CHEMBL238_Ki:797,CHEMBL238_Ki:801,False,False,False
CHEMBL238_Ki,59,calibration,CHEMBL238_Ki:798,CHEMBL238_Ki:802,False,False,False
CHEMBL238_Ki,61,calibration,CHEMBL238_Ki:806,CHEMBL238_Ki:807,False,False,False
CHEMBL238_Ki,62,calibration,CHEMBL238_Ki:808,CHEMBL238_Ki:811,False,False,False
CHEMBL238_Ki,63,test,CHEMBL238_Ki:823,CHEMBL238_Ki:831,False,False,False
CHEMBL238_Ki,64,test,CHEMBL238_Ki:851,CHEMBL238_Ki:853,False,False,False
CHEMBL238_Ki,67,calibration,CHEMBL238_Ki:895,CHEMBL238_Ki:896,False,False,False
CHEMBL238_Ki,68,calibration,CHEMBL238_Ki:944,CHEMBL238_Ki:945,False,False,False
CHEMBL238_Ki,70,test,CHEMBL238_Ki:960,CHEMBL238_Ki:965,False,False,False
CHEMBL239_EC50,1,test,CHEMBL239_EC50:1,CHEMBL239_EC50:33,False,False,False
CHEMBL239_EC50,2,test,CHEMBL239_EC50:22,CHEMBL239_EC50:1235,False,False,False
CHEMBL239_EC50,3,calibration,CHEMBL239_EC50:30,CHEMBL239_EC50:110,False,False,False
CHEMBL239_EC50,5,calibration,CHEMBL239_EC50:45,CHEMBL239_EC50:49,False,False,False
CHEMBL239_EC50,7,test,CHEMBL239_EC50:62,CHEMBL239_EC50:64,False,False,False
CHEMBL239_EC50,14,test,CHEMBL239_EC50:137,CHEMBL239_EC50:144,False,False,False
CHEMBL239_EC50,16,test,CHEMBL239_EC50:150,CHEMBL239_EC50:156,False,False,False
CHEMBL239_EC50,17,calibration,CHEMBL239_EC50:153,CHEMBL239_EC50:166,False,False,False
CHEMBL239_EC50,18,test,CHEMBL239_EC50:167,CHEMBL239_EC50:173,False,False,False
CHEMBL239_EC50,19,calibration,CHEMBL239_EC50:182,CHEMBL239_EC50:1368,False,False,False
CHEMBL239_EC50,22,test,CHEMBL239_EC50:190,CHEMBL239_EC50:193,False,False,False
CHEMBL239_EC50,24,test,CHEMBL239_EC50:199,CHEMBL239_EC50:201,False,False,False
CHEMBL239_EC50,25,test,CHEMBL239_EC50:203,CHEMBL239_EC50:216,False,False,False
CHEMBL239_EC50,26,test,CHEMBL239_EC50:210,CHEMBL239_EC50:270,False,False,False
CHEMBL239_EC50,28,calibration,CHEMBL239_EC50:261,CHEMBL239_EC50:268,False,False,False
CHEMBL239_EC50,29,test,CHEMBL239_EC50:265,CHEMBL239_EC50:1411,False,False,False
CHEMBL239_EC50,30,test,CHEMBL239_EC50:266,CHEMBL239_EC50:1315,False,False,False
CHEMBL239_EC50,31,calibration,CHEMBL239_EC50:285,CHEMBL239_EC50:286,False,False,False
CHEMBL239_EC50,33,calibration,CHEMBL239_EC50:303,CHEMBL239_EC50:326,False,False,False
CHEMBL239_EC50,35,test,CHEMBL239_EC50:309,CHEMBL239_EC50:311,False,False,False
CHEMBL239_EC50,36,calibration,CHEMBL239_EC50:336,CHEMBL239_EC50:352,False,False,False
CHEMBL239_EC50,37,test,CHEMBL239_EC50:358,CHEMBL239_EC50:359,False,False,False
CHEMBL239_EC50,38,test,CHEMBL239_EC50:362,CHEMBL239_EC50:363,False,False,False
CHEMBL239_EC50,40,test,CHEMBL239_EC50:371,CHEMBL239_EC50:372,False,False,False
CHEMBL239_EC50,41,calibration,CHEMBL239_EC50:388,CHEMBL239_EC50:997,False,False,False
CHEMBL239_EC50,48,test,CHEMBL239_EC50:460,CHEMBL239_EC50:465,False,False,False
CHEMBL239_EC50,52,test,CHEMBL239_EC50:500,CHEMBL239_EC50:526,False,False,False
CHEMBL239_EC50,51,calibration,CHEMBL239_EC50:534,CHEMBL239_EC50:536,False,False,False
CHEMBL239_EC50,4,calibration,CHEMBL239_EC50:552,CHEMBL239_EC50:555,False,False,False
CHEMBL239_EC50,57,test,CHEMBL239_EC50:580,CHEMBL239_EC50:838,False,False,False
CHEMBL239_EC50,59,calibration,CHEMBL239_EC50:667,CHEMBL239_EC50:869,False,False,False
CHEMBL239_EC50,63,calibration,CHEMBL239_EC50:727,CHEMBL239_EC50:759,False,False,False
CHEMBL239_EC50,64,calibration,CHEMBL239_EC50:734,CHEMBL239_EC50:758,False,False,False
CHEMBL239_EC50,65,calibration,CHEMBL239_EC50:775,CHEMBL239_EC50:783,False,False,False
CHEMBL239_EC50,66,test,CHEMBL239_EC50:790,CHEMBL239_EC50:798,False,False,False
CHEMBL239_EC50,68,test,CHEMBL239_EC50:802,CHEMBL239_EC50:874,False,False,False
CHEMBL239_EC50,71,calibration,CHEMBL239_EC50:820,CHEMBL239_EC50:822,False,False,False
CHEMBL239_EC50,75,test,CHEMBL239_EC50:846,CHEMBL239_EC50:849,False,False,False
CHEMBL239_EC50,10,calibration,CHEMBL239_EC50:871,CHEMBL239_EC50:1106,False,False,False
CHEMBL239_EC50,82,calibration,CHEMBL239_EC50:981,CHEMBL239_EC50:1006,False,False,False
CHEMBL239_EC50,85,test,CHEMBL239_EC50:1035,CHEMBL239_EC50:1041,False,False,False
CHEMBL239_EC50,88,calibration,CHEMBL239_EC50:1065,CHEMBL239_EC50:1068,False,False,False
CHEMBL239_EC50,91,test,CHEMBL239_EC50:1077,CHEMBL239_EC50:1085,False,False,False
CHEMBL239_EC50,92,calibration,CHEMBL239_EC50:1087,CHEMBL239_EC50:1096,False,False,False
CHEMBL239_EC50,93,calibration,CHEMBL239_EC50:1111,CHEMBL239_EC50:1112,False,False,False
CHEMBL239_EC50,96,calibration,CHEMBL239_EC50:1133,CHEMBL239_EC50:1135,False,False,False
CHEMBL239_EC50,72,calibration,CHEMBL239_EC50:1152,CHEMBL239_EC50:1507,False,False,False
CHEMBL239_EC50,98,calibration,CHEMBL239_EC50:1175,CHEMBL239_EC50:1520,False,False,False
CHEMBL239_EC50,102,test,CHEMBL239_EC50:1199,CHEMBL239_EC50:1201,False,False,False
CHEMBL239_EC50,103,calibration,CHEMBL239_EC50:1203,CHEMBL239_EC50:1213,False,False,False
CHEMBL239_EC50,106,calibration,CHEMBL239_EC50:1248,CHEMBL239_EC50:1249,False,False,False
CHEMBL239_EC50,107,test,CHEMBL239_EC50:1272,CHEMBL239_EC50:1278,False,False,False
CHEMBL239_EC50,112,calibration,CHEMBL239_EC50:1320,CHEMBL239_EC50:1325,False,False,False
CHEMBL239_EC50,114,test,CHEMBL239_EC50:1376,CHEMBL239_EC50:1715,False,False,False
CHEMBL239_EC50,115,test,CHEMBL239_EC50:1393,CHEMBL239_EC50:1402,False,False,False
CHEMBL239_EC50,117,calibration,CHEMBL239_EC50:1446,CHEMBL239_EC50:1448,False,False,False
CHEMBL239_EC50,118,test,CHEMBL239_EC50:1465,CHEMBL239_EC50:1467,False,False,False
CHEMBL239_EC50,119,calibration,CHEMBL239_EC50:1466,CHEMBL239_EC50:1474,False,False,False
CHEMBL239_EC50,74,test,CHEMBL239_EC50:1469,CHEMBL239_EC50:1473,False,False,False
CHEMBL239_EC50,120,calibration,CHEMBL239_EC50:1516,CHEMBL239_EC50:1518,False,False,False
CHEMBL239_EC50,122,calibration,CHEMBL239_EC50:1544,CHEMBL239_EC50:1546,False,False,False
CHEMBL239_EC50,124,test,CHEMBL239_EC50:1559,CHEMBL239_EC50:1566,False,False,False
CHEMBL239_EC50,126,test,CHEMBL239_EC50:1623,CHEMBL239_EC50:1625,False,False,False
CHEMBL239_EC50,127,test,CHEMBL239_EC50:1641,CHEMBL239_EC50:1656,False,False,False
